%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213358, 2015/08/13 20:19:58.59)
1 11  1.153018973428051481e+02 0 0 1.262010e+00 1.791636e+00 1.151245e+00 1.648818e-01 1.399692e+00 1.432198e+00 6.966825e+00 5.866544e+00 9.740287e-01 
2 21  1.712440607995026198e+02 0 0 8.878019e-01 2.452875e+00 9.468168e-02 5.219164e-01 6.048994e-01 1.192236e+00 2.784160e+00 -4.947295e+00 -2.588321e+00 
3 31  1.023677173154789841e+02 0 0 6.474788e-02 1.324385e+00 1.278565e+00 1.034139e+00 1.802267e+00 1.590000e+00 6.680195e+00 9.379937e-01 -8.663439e+00 
4 41  7.033252775127888867e+01 0 0 6.156243e-01 2.332197e+00 1.023367e+00 1.306699e+00 1.721232e+00 1.454848e+00 -1.765508e-01 1.578441e+00 1.421660e+00 
5 51  7.298173130285613297e+01 0 0 -5.147885e-01 1.648893e+00 1.633080e+00 1.497994e+00 2.340148e+00 5.341516e-01 2.086581e+01 4.122511e+00 -5.485597e+00 
6 61  9.373410143111395598e+01 0 0 -3.444682e-01 4.631107e-01 1.292967e+00 1.276038e+00 2.153380e+00 6.365804e-01 9.054782e+00 2.028142e+00 -1.377817e+00 
7 71  6.305404128038088629e+01 0 0 -6.156934e-01 4.755208e-01 1.816472e+00 1.397175e+00 2.062184e+00 5.765440e-01 2.476475e+01 5.870912e+00 -2.104656e+00 
8 81  6.413802074870018544e+01 0 0 -5.628831e-01 4.346519e-01 1.988934e+00 1.801872e+00 2.367510e+00 7.563123e-01 5.112852e+01 8.073873e+00 -5.606100e+00 
9 91  6.408532053704691123e+01 0 0 -5.457171e-01 6.788480e-01 1.179161e+00 2.122641e+00 2.178346e+00 1.163782e+00 3.482330e+01 7.541106e+00 -3.929752e+00 
10 101  6.531904769276573575e+01 0 0 -4.672239e-04 6.763089e-01 1.069417e+00 2.557048e+00 2.661665e+00 5.400580e-01 2.212876e+01 5.006246e+00 -1.000086e+01 
11 111  5.374240066813203498e+01 0 0 6.834708e-02 1.720524e-01 1.598872e+00 4.082298e+00 2.562818e+00 9.387970e-01 6.255313e+01 8.744213e+00 -2.104480e+01 
12 121  6.384126053139517865e+01 0 0 -6.292146e-01 2.076551e-01 5.605811e-01 3.538905e+00 3.649446e+00 1.243078e+00 5.257828e+01 1.438724e+01 -8.100322e+00 
13 131  6.632219352308122495e+01 0 0 -1.543304e+00 1.034655e+00 1.346402e+00 3.792222e+00 4.587784e+00 5.065570e-01 4.261514e+01 7.431403e+00 -1.046726e+01 
14 141  6.554967755001271712e+01 0 0 -6.178959e-01 1.233257e+00 1.329539e+00 3.617098e+00 3.393342e+00 6.441170e-01 4.569410e+01 8.094501e+00 -7.082574e+00 
15 151  6.367085943776466905e+01 0 0 -4.509488e-01 1.302606e+00 1.805147e+00 3.305890e+00 3.938743e+00 9.662232e-01 5.033610e+01 8.844932e+00 -6.632917e+00 
16 161  6.183543145029075561e+01 0 0 -9.858761e-01 1.319316e-01 1.717398e+00 3.861418e+00 3.990903e+00 8.969410e-01 3.890347e+01 7.669643e+00 -7.704027e-01 
17 171  6.159732274855499412e+01 0 0 -1.562255e+00 -6.680499e-03 2.083616e+00 3.295882e+00 4.570667e+00 4.351425e-01 4.719969e+01 8.911879e+00 -9.138149e+00 
18 181  6.181324106396848350e+01 0 0 -1.287995e+00 1.712292e-01 1.715549e+00 2.705679e+00 3.348860e+00 9.070008e-01 2.932494e+01 6.282828e+00 -1.137414e+01 
19 191  6.148743373996910577e+01 0 0 -8.410499e-01 -2.411820e-01 1.032301e+00 2.555041e+00 4.127202e+00 8.546553e-01 5.390141e+01 9.237694e+00 -7.393860e+00 
20 201  6.232982440327511142e+01 0 0 -6.658589e-01 -1.534668e-01 3.236441e-02 2.768039e+00 2.836658e+00 1.001642e+00 2.666657e+01 6.220799e+00 -6.388583e+00 
21 211  6.142931497840521615e+01 0 0 9.174484e-03 2.416968e-02 7.203026e-01 2.613370e+00 2.580637e+00 1.241340e+00 3.585550e+01 6.714597e+00 -6.783742e+00 
22 221  6.154614595839578328e+01 0 0 -1.554924e-01 -1.510978e-01 2.026797e-01 1.939883e+00 2.545164e+00 1.071140e+00 3.940096e+01 7.291499e+00 -1.284586e+01 
23 231  6.258363548570000745e+01 0 0 -1.022313e+00 -2.780325e-01 1.244401e-01 2.884561e+00 3.246309e+00 1.248885e+00 5.073971e+01 8.256484e+00 -6.688588e+00 
24 241  6.188021963628274591e+01 0 0 -7.000546e-01 -1.190469e-01 1.535801e+00 2.670862e+00 3.438002e+00 1.067990e+00 6.688577e+01 8.538056e+00 -1.170241e+01 
25 251  6.158352051792822834e+01 0 0 -8.802681e-01 -3.464399e-01 1.006746e+00 1.761486e+00 2.753592e+00 6.206276e-01 4.343451e+01 7.797495e+00 -5.868768e+00 
26 261  6.142310483960117296e+01 0 0 -2.718214e-01 -4.171643e-01 6.724349e-01 2.765696e+00 2.579970e+00 6.072503e-01 4.098768e+01 7.716302e+00 -7.093549e+00 
27 271  6.185340369295833796e+01 0 0 -4.509777e-01 -6.196150e-01 4.571772e-01 2.599951e+00 2.325400e+00 5.342274e-01 3.348355e+01 7.032255e+00 -8.701154e+00 
28 281  6.177978585513459819e+01 0 0 -5.858395e-01 -6.795391e-01 9.843379e-01 2.360098e+00 2.468915e+00 3.704046e-01 3.560779e+01 7.300578e+00 -1.085374e+01 
29 291  6.157799580238788906e+01 0 0 -4.500294e-01 -3.732037e-01 9.245854e-01 2.220948e+00 2.479427e+00 3.030501e-01 4.178341e+01 7.583616e+00 -1.052944e+01 
30 301  6.143778406996933938e+01 0 0 -5.478834e-01 -9.101742e-01 6.113001e-01 2.038208e+00 2.754291e+00 3.454906e-01 3.888872e+01 7.429608e+00 -1.375617e+01 
31 311  6.144031667868036095e+01 0 0 -1.898642e-01 -6.797668e-01 9.336086e-01 2.141874e+00 2.438807e+00 3.639974e-01 3.573282e+01 6.921777e+00 -1.132868e+01 
32 321  6.144296929814447594e+01 0 0 -4.426737e-01 -4.319875e-01 1.240707e+00 2.702388e+00 1.940495e+00 4.724293e-01 3.975806e+01 7.223122e+00 -9.890446e+00 
33 331  6.144384087475995671e+01 0 0 -7.691147e-01 -6.014931e-01 1.190539e+00 2.328130e+00 2.681789e+00 1.453659e-01 4.287065e+01 7.977302e+00 -6.343873e+00 
34 341  6.143838265501778295e+01 0 0 -4.758243e-01 -7.996192e-01 8.992058e-01 1.951758e+00 2.012760e+00 6.374568e-01 3.595655e+01 6.938168e+00 -9.215741e+00 
