%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=211441, 2015/07/23 13:31:25.41)
1 13 3.240866e+03 0 0 3.228925e+01 3.233763e+01 3.219761e+01 3.243340e+01 3.222404e+01 6.432711e-02 7.398862e-01 3.246947e+00 3.230310e+00 3.219808e+03 1.847849e+02 3.295662e+02 3.224319e+02 1.959263e+02 1.414645e+02 3.324788e+00 
2 25 3.019292e+03 0 0 3.015491e+01 3.004744e+01 2.990445e+01 2.995472e+01 2.986745e+01 5.988751e-02 6.875563e-01 3.017724e+00 2.998871e+00 2.990649e+03 1.713411e+02 3.052400e+02 2.999070e+02 1.815488e+02 1.307281e+02 3.075090e+00 
3 37 2.929540e+03 0 0 2.906330e+01 2.915663e+01 2.890890e+01 2.885026e+01 2.878684e+01 5.800711e-02 6.672162e-01 2.907076e+00 2.932513e+00 2.888209e+03 1.655701e+02 2.944644e+02 2.895501e+02 1.775201e+02 1.259956e+02 3.011779e+00 
4 49 2.933820e+03 0 0 2.898118e+01 2.926667e+01 2.880940e+01 2.871078e+01 2.866484e+01 5.803429e-02 6.650416e-01 2.893244e+00 2.942215e+00 2.910551e+03 1.649446e+02 2.923918e+02 2.876591e+02 1.799498e+02 1.253013e+02 3.025618e+00 
5 61 2.978018e+03 0 0 2.944648e+01 2.973407e+01 2.926466e+01 2.897734e+01 2.885415e+01 5.960555e-02 6.706688e-01 2.928815e+00 2.983085e+00 2.977402e+03 1.662663e+02 2.965907e+02 2.912220e+02 1.830216e+02 1.261192e+02 3.064739e+00 
6 73 2.895218e+03 0 0 2.868303e+01 2.874517e+01 2.837758e+01 2.814611e+01 2.785556e+01 5.773715e-02 6.474241e-01 2.824656e+00 2.892206e+00 2.885364e+03 1.617317e+02 2.862339e+02 2.810954e+02 1.797138e+02 1.222779e+02 2.984417e+00 
7 85 2.917536e+03 0 0 2.884013e+01 2.888964e+01 2.846812e+01 2.853489e+01 2.804062e+01 5.773078e-02 6.506063e-01 2.848069e+00 2.916877e+00 2.907578e+03 1.632390e+02 2.878597e+02 2.813686e+02 1.824525e+02 1.225850e+02 3.027528e+00 
8 97 2.956604e+03 0 0 2.934458e+01 2.920753e+01 2.881227e+01 2.939646e+01 2.821392e+01 5.805020e-02 6.599287e-01 2.888402e+00 2.935885e+00 2.935530e+03 1.684693e+02 2.912848e+02 2.828686e+02 1.845369e+02 1.241254e+02 3.080907e+00 
9 109 2.857257e+03 0 0 2.827313e+01 2.812558e+01 2.799885e+01 2.843192e+01 2.719365e+01 5.572873e-02 6.327344e-01 2.770058e+00 2.817941e+00 2.830651e+03 1.628508e+02 2.812863e+02 2.718643e+02 1.778047e+02 1.202509e+02 2.965478e+00 
10 121 2.684219e+03 0 0 2.650597e+01 2.623370e+01 2.637434e+01 2.668479e+01 2.551439e+01 5.203964e-02 5.891602e-01 2.581160e+00 2.634072e+00 2.659886e+03 1.523779e+02 2.638820e+02 2.543751e+02 1.660075e+02 1.121497e+02 2.778202e+00 
11 133 2.454975e+03 0 0 2.413470e+01 2.395215e+01 2.415251e+01 2.434152e+01 2.318696e+01 4.730898e-02 5.347052e-01 2.345280e+00 2.412266e+00 2.419280e+03 1.388311e+02 2.403807e+02 2.313993e+02 1.508994e+02 1.024343e+02 2.522466e+00 
12 145 2.333636e+03 0 0 2.284509e+01 2.262104e+01 2.289717e+01 2.305166e+01 2.197518e+01 4.503858e-02 5.118603e-01 2.241150e+00 2.285323e+00 2.306768e+03 1.322590e+02 2.272888e+02 2.184534e+02 1.422386e+02 9.718745e+01 2.387644e+00 
13 157 2.161267e+03 0 0 2.100645e+01 2.086355e+01 2.105746e+01 2.124161e+01 2.022981e+01 4.160308e-02 4.714797e-01 2.066066e+00 2.107180e+00 2.131945e+03 1.217442e+02 2.088289e+02 2.013485e+02 1.312170e+02 9.037208e+01 2.212794e+00 
14 169 2.021585e+03 0 0 1.959362e+01 1.937356e+01 1.970200e+01 1.975542e+01 1.883272e+01 3.860784e-02 4.384333e-01 1.931037e+00 1.955242e+00 1.993606e+03 1.132509e+02 1.939581e+02 1.875663e+02 1.222779e+02 8.485868e+01 2.071365e+00 
15 181 1.972487e+03 0 0 1.938069e+01 1.884709e+01 1.923436e+01 1.937917e+01 1.824847e+01 3.744385e-02 4.251638e-01 1.871591e+00 1.899311e+00 1.939028e+03 1.096243e+02 1.885032e+02 1.825340e+02 1.183709e+02 8.295677e+01 2.015452e+00 
16 193 1.932012e+03 0 0 1.890513e+01 1.839201e+01 1.906036e+01 1.893009e+01 1.782473e+01 3.646728e-02 4.148028e-01 1.840539e+00 1.847213e+00 1.908986e+03 1.068369e+02 1.830987e+02 1.803911e+02 1.150884e+02 8.175744e+01 1.968483e+00 
17 205 1.892387e+03 0 0 1.859474e+01 1.793647e+01 1.861514e+01 1.850066e+01 1.734773e+01 3.573148e-02 4.036426e-01 1.804677e+00 1.809130e+00 1.865917e+03 1.041036e+02 1.779279e+02 1.760809e+02 1.117696e+02 8.024011e+01 1.922192e+00 
18 217 1.794366e+03 0 0 1.754124e+01 1.695674e+01 1.776979e+01 1.762860e+01 1.635525e+01 3.367528e-02 3.811326e-01 1.705234e+00 1.704910e+00 1.764892e+03 9.824021e+01 1.672902e+02 1.655157e+02 1.053839e+02 7.561497e+01 1.808060e+00 
19 229 1.700904e+03 0 0 1.654728e+01 1.602522e+01 1.677886e+01 1.666142e+01 1.540127e+01 3.177576e-02 3.612646e-01 1.616580e+00 1.622835e+00 1.672540e+03 9.256187e+01 1.583375e+02 1.598835e+02 9.926240e+01 7.170875e+01 1.702996e+00 
20 241 1.601074e+03 0 0 1.563728e+01 1.503607e+01 1.570151e+01 1.565043e+01 1.451559e+01 2.978398e-02 3.380177e-01 1.522383e+00 1.522692e+00 1.566955e+03 8.650992e+01 1.488198e+02 1.505404e+02 9.342363e+01 6.723586e+01 1.591525e+00 
21 253 1.459417e+03 0 0 1.425833e+01 1.367000e+01 1.424784e+01 1.424851e+01 1.317923e+01 2.695130e-02 3.057892e-01 1.378441e+00 1.379939e+00 1.425598e+03 7.854766e+01 1.349387e+02 1.383738e+02 8.460055e+01 6.087640e+01 1.442734e+00 
22 265 1.405883e+03 0 0 1.366325e+01 1.307556e+01 1.370009e+01 1.365212e+01 1.263888e+01 2.577503e-02 2.934260e-01 1.334547e+00 1.322099e+00 1.377119e+03 7.513880e+01 1.296934e+02 1.333909e+02 8.220077e+01 5.828813e+01 1.386252e+00 
23 277 1.373086e+03 0 0 1.332816e+01 1.268652e+01 1.329958e+01 1.324364e+01 1.231201e+01 2.512592e-02 2.849278e-01 1.309921e+00 1.287924e+00 1.345935e+03 7.297894e+01 1.259648e+02 1.299386e+02 8.033517e+01 5.670641e+01 1.352522e+00 
24 289 1.391906e+03 0 0 1.355772e+01 1.297594e+01 1.343517e+01 1.333840e+01 1.249038e+01 2.534960e-02 2.928088e-01 1.324411e+00 1.307744e+00 1.364393e+03 7.348681e+01 1.269802e+02 1.327990e+02 8.107712e+01 5.713414e+01 1.402591e+00 
25 301 1.414298e+03 0 0 1.391965e+01 1.316118e+01 1.360741e+01 1.349205e+01 1.271233e+01 2.595652e-02 3.025211e-01 1.339718e+00 1.325944e+00 1.383220e+03 7.490883e+01 1.282063e+02 1.360912e+02 8.177113e+01 5.775688e+01 1.432795e+00 
26 313 1.415084e+03 0 0 1.388869e+01 1.325446e+01 1.361370e+01 1.338830e+01 1.260948e+01 2.584813e-02 3.035625e-01 1.344521e+00 1.326236e+00 1.382880e+03 7.453014e+01 1.288669e+02 1.364027e+02 8.143699e+01 5.736723e+01 1.426882e+00 
