%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=211441, 2015/07/23 13:31:25.41)
1 13 3.240866e+03 9.935027e-01 1.984446e-05 1.984446e-05 2.279624e-04 9.934171e-04 1.002466e-03 1.027141e-03 9.907271e-03 9.910164e-03 9.936020e-03 9.977242e-03 1.008398e-02 4.363521e-02 5.695834e-02 6.045403e-02 9.917865e-02 1.020307e-01 9.935027e-01 
2 25 3.019292e+03 9.905148e-01 1.982644e-05 1.982644e-05 2.272028e-04 9.927356e-04 9.960328e-04 1.020039e-03 9.843069e-03 9.858809e-03 9.922642e-03 9.998717e-03 1.001948e-02 4.327442e-02 5.664161e-02 6.014728e-02 9.892979e-02 1.015347e-01 9.905148e-01 
3 37 2.929540e+03 9.858927e-01 1.977383e-05 1.977383e-05 2.271413e-04 9.889800e-04 9.993305e-04 1.029018e-03 9.758437e-03 9.802297e-03 9.891923e-03 9.917339e-03 1.002663e-02 4.298022e-02 5.647161e-02 6.054508e-02 9.825426e-02 1.011477e-01 9.858927e-01 
4 49 2.933820e+03 9.920709e-01 1.975035e-05 1.975035e-05 2.257787e-04 9.821243e-04 9.954147e-04 1.034645e-03 9.680781e-03 9.751126e-03 9.806430e-03 9.850753e-03 1.010202e-02 4.267373e-02 5.617731e-02 6.128247e-02 9.749926e-02 1.002558e-01 9.920709e-01 
5 61 2.978018e+03 9.998028e-01 1.998580e-05 1.998580e-05 2.241146e-04 9.747158e-04 9.980758e-04 1.030821e-03 9.619538e-03 9.695258e-03 9.747251e-03 9.768299e-03 1.020487e-02 4.231279e-02 5.575288e-02 6.138563e-02 9.757325e-02 9.982088e-02 9.998028e-01 
6 73 2.895218e+03 9.966085e-01 1.991173e-05 1.991173e-05 2.225195e-04 9.676740e-04 9.924103e-04 1.034107e-03 9.559150e-03 9.620554e-03 9.673785e-03 9.808423e-03 1.020691e-02 4.213976e-02 5.560947e-02 6.218489e-02 9.693557e-02 9.901781e-02 9.966085e-01 
7 85 2.917536e+03 9.966077e-01 1.975704e-05 1.975704e-05 2.216370e-04 9.717941e-04 9.906577e-04 1.036473e-03 9.502090e-03 9.554287e-03 9.616785e-03 9.857776e-03 1.023187e-02 4.190695e-02 5.560167e-02 6.265038e-02 9.640348e-02 9.868047e-02 9.966077e-01 
8 97 2.956604e+03 9.928958e-01 1.959994e-05 1.959994e-05 2.217334e-04 9.690325e-04 9.855690e-04 1.040523e-03 9.452566e-03 9.528747e-03 9.583738e-03 9.801203e-03 1.040203e-02 4.178061e-02 5.650891e-02 6.271415e-02 9.565718e-02 9.848823e-02 9.928958e-01 
9 109 2.857257e+03 9.907158e-01 1.946876e-05 1.946876e-05 2.199436e-04 9.629186e-04 9.787242e-04 1.034349e-03 9.423425e-03 9.451585e-03 9.555987e-03 9.759828e-03 1.053428e-02 4.186999e-02 5.642815e-02 6.258561e-02 9.506957e-02 9.846367e-02 9.907158e-01 
10 121 2.684219e+03 9.909613e-01 1.935076e-05 1.935076e-05 2.179835e-04 9.545358e-04 9.736487e-04 1.031822e-03 9.391467e-03 9.405502e-03 9.501980e-03 9.735311e-03 1.058782e-02 4.157350e-02 5.626679e-02 6.215187e-02 9.444212e-02 9.856189e-02 9.909613e-01 
11 133 2.454975e+03 9.854883e-01 1.922815e-05 1.922815e-05 2.162545e-04 9.484563e-04 9.752322e-04 1.024265e-03 9.336249e-03 9.351648e-03 9.543635e-03 9.722330e-03 1.052049e-02 4.147185e-02 5.610159e-02 6.176415e-02 9.390740e-02 9.817460e-02 9.854883e-01 
12 145 2.333636e+03 9.885154e-01 1.922247e-05 1.922247e-05 2.177701e-04 9.544953e-04 9.718774e-04 1.018405e-03 9.296501e-03 9.329574e-03 9.481038e-03 9.669738e-03 1.050400e-02 4.145247e-02 5.616860e-02 6.131795e-02 9.320324e-02 9.766827e-02 9.885154e-01 
13 157 2.161267e+03 9.864672e-01 1.917020e-05 1.917020e-05 2.166017e-04 9.493815e-04 9.658859e-04 1.020839e-03 9.231829e-03 9.284929e-03 9.468481e-03 9.585273e-03 1.043259e-02 4.169652e-02 5.573800e-02 6.108350e-02 9.265549e-02 9.694592e-02 9.864672e-01 
14 169 2.021585e+03 9.862028e-01 1.901665e-05 1.901665e-05 2.154783e-04 9.457566e-04 9.580172e-04 1.025606e-03 9.171151e-03 9.243788e-03 9.430233e-03 9.573653e-03 1.038215e-02 4.183733e-02 5.555600e-02 6.076292e-02 9.231686e-02 9.613533e-02 9.862028e-01 
15 181 1.972487e+03 9.830825e-01 1.890728e-05 1.890728e-05 2.140019e-04 9.389317e-04 9.559438e-04 1.021749e-03 9.121210e-03 9.193137e-03 9.518455e-03 9.703791e-03 1.034974e-02 4.185975e-02 5.513589e-02 6.028642e-02 9.206860e-02 9.574878e-02 9.830825e-01 
16 193 1.932012e+03 9.881127e-01 1.880735e-05 1.880735e-05 2.130887e-04 9.382498e-04 9.495691e-04 1.020704e-03 9.083047e-03 9.133617e-03 9.548612e-03 9.757152e-03 1.033143e-02 4.205754e-02 5.493460e-02 5.979163e-02 9.296419e-02 9.506674e-02 9.881127e-01 
17 205 1.892387e+03 9.860403e-01 1.880954e-05 1.880954e-05 2.115524e-04 9.357879e-04 9.512486e-04 1.016827e-03 9.031178e-03 9.112626e-03 9.494994e-03 9.814643e-03 1.028268e-02 4.212828e-02 5.464905e-02 5.929390e-02 9.260125e-02 9.439195e-02 9.860403e-01 
18 217 1.794366e+03 9.836023e-01 1.868848e-05 1.868848e-05 2.110642e-04 9.327067e-04 9.446404e-04 1.008389e-03 8.962259e-03 9.053969e-03 9.521797e-03 9.780996e-03 1.040526e-02 4.187588e-02 5.428373e-02 5.902135e-02 9.187816e-02 9.352912e-02 9.836023e-01 
19 229 1.700904e+03 9.833701e-01 1.861055e-05 1.861055e-05 2.108800e-04 9.302960e-04 9.441239e-04 1.005416e-03 8.902700e-03 9.016479e-03 9.448423e-03 9.735579e-03 1.038795e-02 4.194518e-02 5.400805e-02 5.854978e-02 9.283844e-02 9.401284e-02 9.833701e-01 
20 241 1.601074e+03 9.787369e-01 1.852072e-05 1.852072e-05 2.095924e-04 9.272258e-04 9.418569e-04 9.986760e-04 8.856907e-03 8.975819e-03 9.414759e-03 9.758995e-03 1.040299e-02 4.177448e-02 5.364159e-02 5.861402e-02 9.214486e-02 9.452009e-02 9.787369e-01 
21 253 1.459417e+03 9.768827e-01 1.839171e-05 1.839171e-05 2.082217e-04 9.197270e-04 9.363515e-04 9.934137e-04 8.840180e-03 8.983059e-03 9.354617e-03 9.728643e-03 1.038856e-02 4.148831e-02 5.341822e-02 5.828766e-02 9.176755e-02 9.507953e-02 9.768827e-01 
22 265 1.405883e+03 9.796094e-01 1.825882e-05 1.825882e-05 2.074328e-04 9.163916e-04 9.329849e-04 9.987842e-04 8.773747e-03 8.932095e-03 9.379147e-03 9.689203e-03 1.031932e-02 4.124104e-02 5.315092e-02 5.852442e-02 9.101181e-02 9.562115e-02 9.796094e-01 
23 277 1.373086e+03 9.803073e-01 1.823071e-05 1.823071e-05 2.063467e-04 9.118961e-04 9.348950e-04 1.001711e-03 8.718882e-03 8.889066e-03 9.349352e-03 9.675464e-03 1.024210e-02 4.108851e-02 5.283579e-02 5.845638e-02 9.026303e-02 9.553977e-02 9.803073e-01 
24 289 1.391906e+03 9.803360e-01 1.814084e-05 1.814084e-05 2.082040e-04 9.124099e-04 9.320738e-04 1.022208e-03 8.723611e-03 8.867752e-03 9.345580e-03 9.728298e-03 1.020754e-02 4.082739e-02 5.249838e-02 5.814013e-02 8.963689e-02 9.621341e-02 9.803360e-01 
25 301 1.414298e+03 9.781266e-01 1.825786e-05 1.825786e-05 2.109338e-04 9.066588e-04 9.323595e-04 1.022311e-03 8.681949e-03 8.834780e-03 9.305030e-03 9.816131e-03 1.023595e-02 4.060441e-02 5.256722e-02 5.778657e-02 8.929463e-02 9.683331e-02 9.781266e-01 
26 313 1.415084e+03 9.773508e-01 1.817573e-05 1.817573e-05 2.107855e-04 9.104347e-04 9.306823e-04 1.020432e-03 8.614408e-03 8.811685e-03 9.311486e-03 9.803675e-03 1.019294e-02 4.029497e-02 5.223840e-02 5.747858e-02 8.991194e-02 9.679246e-02 9.773508e-01 
