%  columns="iteration, evaluation, void, void, void, xmean" (startseed=210197, 2015/09/3 11:8:55.98)
0 1 0 0 0 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1 31 0 0 0 9.946113e-01 1.335249e+00 9.012677e-01 8.014564e-01 1.121158e+00 1.046612e+00 2.840285e+00 6.004077e+00 1.048192e+00 
2 61 0 0 0 3.621252e+00 1.097598e+00 8.237501e-01 6.297038e-01 1.265711e+00 1.247723e+00 5.891842e+00 7.691384e+00 1.020150e+00 
3 91 0 0 0 3.853328e+00 1.910028e+00 6.583240e-01 8.240980e-01 1.042040e+00 8.282094e-01 7.688309e+00 7.974073e+00 9.913985e-01 
4 121 0 0 0 6.025657e+00 2.985368e+00 2.171283e-01 6.249837e-01 1.296513e+00 7.715775e-01 1.148665e+01 8.839084e+00 9.430497e-01 
5 151 0 0 0 6.683404e+00 3.549859e+00 -2.626068e-01 6.110305e-01 1.594495e+00 8.854485e-01 1.548183e+01 9.359257e+00 6.854085e-01 
6 181 0 0 0 8.364081e+00 3.262081e+00 1.711589e-01 6.946579e-01 1.544406e+00 7.706783e-01 1.424612e+01 1.040019e+01 8.966360e-01 
7 211 0 0 0 7.309042e+00 2.547280e+00 4.816901e-01 7.056403e-01 1.724031e+00 5.782725e-01 1.392494e+01 1.227600e+01 9.570147e-01 
8 241 0 0 0 8.619181e+00 3.104389e+00 3.351379e-01 7.663238e-01 1.906923e+00 5.721258e-01 1.502019e+01 1.083982e+01 1.093995e+00 
9 271 0 0 0 8.389278e+00 3.290950e+00 1.639323e-01 8.453756e-01 1.832679e+00 6.465603e-01 1.621880e+01 9.503835e+00 1.046589e+00 
10 301 0 0 0 8.232044e+00 3.454516e+00 2.311227e-01 8.816420e-01 1.645205e+00 7.660065e-01 1.491149e+01 1.303968e+01 1.027951e+00 
11 331 0 0 0 8.649742e+00 3.617174e+00 4.044695e-01 9.126341e-01 1.648397e+00 1.077339e+00 1.512544e+01 1.060241e+01 9.035796e-01 
12 361 0 0 0 6.975257e+00 4.284419e+00 1.390505e-01 8.956749e-01 1.822664e+00 1.149297e+00 1.624879e+01 1.046371e+01 7.949487e-01 
13 391 0 0 0 7.908606e+00 3.682217e+00 2.473561e-01 8.819574e-01 1.634883e+00 9.459686e-01 1.795747e+01 9.836253e+00 8.350032e-01 
14 421 0 0 0 8.768505e+00 4.062250e+00 4.412696e-01 8.809895e-01 1.534684e+00 1.054300e+00 1.709895e+01 1.016555e+01 9.997675e-01 
15 451 0 0 0 1.181590e+01 3.816791e+00 7.355465e-01 8.115136e-01 1.554196e+00 1.052383e+00 1.523274e+01 1.142038e+01 1.016561e+00 
