%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=208555, 2015/08/6 17:16:23.56)
1 11 1.705588e+01 0 0 6.077542e+00 9.017862e-01 8.513500e-01 3.870779e+00 5.955709e+00 7.711899e+00 1.698918e+01 1.663935e+01 7.551071e+00 
2 21 1.754986e+01 0 0 6.309065e+00 9.324422e-01 8.786211e-01 3.955114e+00 6.110461e+00 7.969680e+00 1.757296e+01 1.777681e+01 7.643004e+00 
3 31 1.850816e+01 0 0 6.729469e+00 9.753885e-01 9.296243e-01 4.089620e+00 6.424932e+00 8.765885e+00 1.856683e+01 1.870825e+01 7.907580e+00 
4 41 1.748480e+01 0 0 6.334475e+00 9.158720e-01 8.822407e-01 3.795189e+00 6.040710e+00 8.273040e+00 1.769595e+01 1.751492e+01 7.428106e+00 
5 51 1.554052e+01 0 0 5.581355e+00 7.989146e-01 7.769000e-01 3.318723e+00 5.263394e+00 7.225043e+00 1.558021e+01 1.532655e+01 6.565816e+00 
6 61 1.457023e+01 0 0 5.213966e+00 7.406830e-01 7.172524e-01 3.069905e+00 4.912429e+00 6.721886e+00 1.437280e+01 1.428768e+01 6.100846e+00 
7 71 1.340897e+01 0 0 4.781727e+00 6.694922e-01 6.597226e-01 2.798385e+00 4.519388e+00 6.099777e+00 1.307488e+01 1.299135e+01 5.534207e+00 
8 81 1.278748e+01 0 0 4.572867e+00 6.431976e-01 6.220212e-01 2.637629e+00 4.359498e+00 5.829459e+00 1.226323e+01 1.222775e+01 5.170671e+00 
9 91 1.260345e+01 0 0 4.470540e+00 6.281634e-01 6.079690e-01 2.580106e+00 4.328248e+00 5.637741e+00 1.189057e+01 1.223895e+01 5.072721e+00 
10 101 1.219382e+01 0 0 4.255379e+00 5.971882e-01 5.927317e-01 2.452679e+00 4.179377e+00 5.357674e+00 1.140225e+01 1.204431e+01 4.847135e+00 
11 111 1.193907e+01 0 0 4.138125e+00 5.739522e-01 5.750546e-01 2.370738e+00 4.096141e+00 5.255084e+00 1.101336e+01 1.180480e+01 4.808401e+00 
12 121 1.134647e+01 0 0 3.872653e+00 5.429353e-01 5.647141e-01 2.223420e+00 3.838779e+00 4.974838e+00 1.035991e+01 1.121905e+01 4.502777e+00 
13 131 1.008681e+01 0 0 3.391342e+00 4.741506e-01 4.936824e-01 1.981878e+00 3.438203e+00 4.347496e+00 9.084762e+00 9.878665e+00 3.950672e+00 
14 141 9.564584e+00 0 0 3.173860e+00 4.476299e-01 4.601348e-01 1.862275e+00 3.207268e+00 4.165062e+00 8.538185e+00 9.225501e+00 3.764297e+00 
15 151 8.924453e+00 0 0 2.918078e+00 4.159023e-01 4.207658e-01 1.718899e+00 2.979944e+00 3.837282e+00 7.849809e+00 8.777439e+00 3.492799e+00 
16 161 8.181913e+00 0 0 2.648305e+00 3.783950e-01 3.811261e-01 1.582950e+00 2.700828e+00 3.483195e+00 7.136049e+00 7.982485e+00 3.192417e+00 
17 171 7.814024e+00 0 0 2.491233e+00 3.550701e-01 3.620319e-01 1.493176e+00 2.553675e+00 3.298536e+00 6.694704e+00 7.756780e+00 2.994834e+00 
18 181 7.847659e+00 0 0 2.462278e+00 3.545723e-01 3.597739e-01 1.487682e+00 2.577238e+00 3.256502e+00 6.603019e+00 8.105311e+00 2.955477e+00 
19 191 7.762443e+00 0 0 2.388381e+00 3.543849e-01 3.510655e-01 1.470884e+00 2.531678e+00 3.176960e+00 6.557354e+00 7.969940e+00 2.884986e+00 
20 201 7.283604e+00 0 0 2.224284e+00 3.284292e-01 3.299725e-01 1.412818e+00 2.394078e+00 2.932282e+00 6.054315e+00 7.388063e+00 2.689631e+00 
21 211 6.878964e+00 0 0 2.060595e+00 3.067251e-01 3.101751e-01 1.314177e+00 2.228834e+00 2.720280e+00 5.650773e+00 6.925348e+00 2.539587e+00 
22 221 6.976023e+00 0 0 2.057131e+00 3.105985e-01 3.132504e-01 1.430206e+00 2.251307e+00 2.713444e+00 5.625325e+00 6.974827e+00 2.544535e+00 
23 231 6.734680e+00 0 0 1.991982e+00 2.973303e-01 2.986421e-01 1.394187e+00 2.166500e+00 2.588272e+00 5.414081e+00 6.728730e+00 2.445064e+00 
24 241 6.072201e+00 0 0 1.789484e+00 2.642792e-01 2.654148e-01 1.259404e+00 1.956193e+00 2.333935e+00 4.830163e+00 6.004596e+00 2.171778e+00 
25 251 5.678933e+00 0 0 1.647081e+00 2.447176e-01 2.467411e-01 1.176017e+00 1.822711e+00 2.154074e+00 4.604783e+00 5.569732e+00 1.992353e+00 
26 261 5.362260e+00 0 0 1.532357e+00 2.337449e-01 2.295710e-01 1.101765e+00 1.705800e+00 2.000604e+00 4.364863e+00 5.213666e+00 1.851376e+00 
27 271 4.845754e+00 0 0 1.364254e+00 2.096435e-01 2.083148e-01 9.777833e-01 1.535555e+00 1.778225e+00 3.897365e+00 4.673532e+00 1.677025e+00 
28 281 4.627472e+00 0 0 1.290966e+00 1.966954e-01 1.992858e-01 9.227487e-01 1.458522e+00 1.684863e+00 3.775859e+00 4.390118e+00 1.608833e+00 
29 291 4.232254e+00 0 0 1.173629e+00 1.819792e-01 1.835727e-01 8.378440e-01 1.320520e+00 1.527479e+00 3.420582e+00 3.952959e+00 1.456269e+00 
30 301 3.965233e+00 0 0 1.094805e+00 1.692394e-01 1.708552e-01 7.912703e-01 1.213810e+00 1.414935e+00 3.240045e+00 3.688812e+00 1.339983e+00 
31 311 3.901547e+00 0 0 1.063004e+00 1.653985e-01 1.701846e-01 7.966456e-01 1.186575e+00 1.367303e+00 3.144928e+00 3.721575e+00 1.297713e+00 
32 321 3.834801e+00 0 0 1.024992e+00 1.602369e-01 1.669527e-01 7.812670e-01 1.184904e+00 1.321814e+00 3.058404e+00 3.715984e+00 1.251720e+00 
33 331 3.961632e+00 0 0 1.051411e+00 1.649047e-01 1.702355e-01 7.964853e-01 1.230877e+00 1.424321e+00 3.175809e+00 3.822354e+00 1.310912e+00 
34 341 4.279021e+00 0 0 1.137669e+00 1.759986e-01 1.904962e-01 8.839963e-01 1.308601e+00 1.545345e+00 3.419738e+00 4.062194e+00 1.449964e+00 
