%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211712, 2015/08/21 18:49:6.13)
0 1 0 0 0 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1 26 0 0 0 1.268423e+00 1.123402e+00 9.803754e-01 -6.716158e+00 1.019229e+02 9.534008e-01 6.207937e-01 9.756347e-01 8.366757e-01 
2 51 0 0 0 1.490710e+00 1.092367e+00 8.759438e-01 -1.440839e-01 1.344962e+02 8.539841e-01 2.697358e-01 1.218881e+00 1.027448e+00 
3 76 0 0 0 1.397851e+00 1.310194e+00 8.532304e-01 1.949017e+00 1.730034e+02 7.214685e-01 4.243776e+00 1.161062e+00 1.168726e+00 
4 101 0 0 0 8.901838e-01 1.444838e+00 8.296459e-01 4.032542e+00 2.232472e+02 6.999997e-01 7.813329e+00 1.359537e+00 1.210783e+00 
5 126 0 0 0 6.119105e-01 1.269846e+00 8.988188e-01 7.903291e+00 2.805160e+02 4.619524e-01 8.589100e+00 1.370037e+00 1.283245e+00 
6 151 0 0 0 8.313764e-01 7.204631e-01 6.912682e-01 1.253110e+01 2.996071e+02 4.911401e-01 6.792369e+00 1.323796e+00 1.273922e+00 
7 176 0 0 0 1.061934e+00 1.173983e+00 8.640154e-01 9.218687e+00 2.636821e+02 4.819387e-01 9.116168e+00 1.294242e+00 1.275191e+00 
8 201 0 0 0 1.019818e+00 1.328584e+00 8.324640e-01 1.102478e+01 2.464560e+02 7.032073e-01 1.079314e+01 1.062456e+00 1.267108e+00 
9 226 0 0 0 1.041654e+00 1.369225e+00 7.351461e-01 9.960479e+00 2.292830e+02 6.322827e-01 9.494231e+00 7.333727e-01 1.217217e+00 
10 251 0 0 0 1.317937e+00 8.420583e-01 6.239882e-01 7.134828e+00 2.722900e+02 7.200469e-01 9.643489e+00 1.085098e+00 1.059869e+00 
11 276 0 0 0 9.741203e-01 6.015255e-01 7.341196e-01 8.077929e+00 2.363870e+02 5.618663e-01 9.116499e+00 7.507162e-01 1.102206e+00 
12 301 0 0 0 8.647036e-01 7.070166e-01 7.703740e-01 6.592488e+00 2.572527e+02 5.661501e-01 1.108390e+01 6.619444e-01 1.166523e+00 
13 326 0 0 0 5.529986e-01 6.010004e-01 7.548129e-01 1.225631e+01 2.702851e+02 5.790955e-01 1.201967e+01 5.857971e-01 1.172863e+00 
14 351 0 0 0 2.986751e-01 6.974476e-01 8.347572e-01 1.308765e+01 2.876080e+02 5.913780e-01 1.243998e+01 5.371617e-01 1.226730e+00 
15 376 0 0 0 5.838505e-01 7.474379e-01 8.414696e-01 1.251701e+01 3.050791e+02 4.951726e-01 1.215393e+01 2.708226e-01 1.278454e+00 
16 401 0 0 0 6.722266e-01 9.099925e-01 8.941093e-01 1.288703e+01 2.997657e+02 4.879685e-01 1.154157e+01 4.163345e-01 1.327193e+00 
17 426 0 0 0 7.892894e-01 1.124373e+00 8.712536e-01 8.366518e+00 2.755897e+02 5.084054e-01 1.142609e+01 3.731196e-01 1.316453e+00 
18 451 0 0 0 8.716122e-01 1.200745e+00 7.908304e-01 6.660377e+00 2.821301e+02 5.811456e-01 1.079880e+01 2.319116e-01 1.339888e+00 
19 476 0 0 0 5.721789e-01 1.250085e+00 7.667038e-01 6.225499e+00 2.757891e+02 5.779049e-01 1.171273e+01 2.920545e-01 1.307141e+00 
20 501 0 0 0 4.024496e-01 1.178415e+00 8.006140e-01 5.854573e+00 2.597485e+02 5.668550e-01 1.114630e+01 3.213459e-01 1.323378e+00 
21 526 0 0 0 2.617807e-01 1.115058e+00 8.342967e-01 1.057862e+01 2.796557e+02 5.342331e-01 1.152881e+01 2.859251e-01 1.439869e+00 
22 551 0 0 0 1.974564e-01 1.080794e+00 8.910808e-01 7.664442e+00 2.540092e+02 7.226830e-01 1.240272e+01 3.300318e-01 1.417902e+00 
23 576 0 0 0 2.747052e-01 1.042054e+00 8.644314e-01 7.688068e+00 2.505391e+02 7.436449e-01 1.220613e+01 3.207815e-01 1.345645e+00 
24 601 0 0 0 2.762608e-01 1.083064e+00 9.107318e-01 4.873978e+00 2.504947e+02 7.227677e-01 1.154175e+01 2.780727e-01 1.419206e+00 
25 626 0 0 0 3.165121e-01 1.028370e+00 8.913585e-01 5.710943e+00 2.596068e+02 7.433145e-01 1.236198e+01 1.859917e-01 1.407738e+00 
26 651 0 0 0 4.018628e-01 1.138662e+00 8.778079e-01 4.310846e+00 2.919790e+02 6.724014e-01 1.178798e+01 1.223113e-01 1.398201e+00 
27 676 0 0 0 3.570167e-01 1.058929e+00 8.490166e-01 5.833510e+00 2.944173e+02 6.429261e-01 1.159458e+01 1.784397e-01 1.452485e+00 
28 701 0 0 0 2.840816e-01 9.045979e-01 8.238857e-01 6.583618e+00 2.997274e+02 6.507524e-01 1.168532e+01 1.776309e-01 1.430433e+00 
29 726 0 0 0 2.450014e-01 7.255046e-01 8.388608e-01 7.680122e+00 2.778351e+02 6.603808e-01 1.182613e+01 2.121764e-01 1.383918e+00 
30 751 0 0 0 3.777894e-01 8.506530e-01 7.747580e-01 8.190278e+00 2.794576e+02 7.104502e-01 1.153178e+01 1.016532e-01 1.348938e+00 
31 776 0 0 0 2.458291e-01 6.413544e-01 7.855649e-01 1.059445e+01 2.812528e+02 7.002229e-01 1.172338e+01 1.531784e-01 1.365216e+00 
32 801 0 0 0 3.261792e-01 7.216949e-01 7.569317e-01 7.742973e+00 2.720555e+02 7.722544e-01 1.204210e+01 1.715923e-01 1.319067e+00 
33 826 0 0 0 2.588661e-01 9.094458e-01 7.856152e-01 6.764891e+00 2.603557e+02 6.833793e-01 1.266564e+01 1.869808e-01 1.327907e+00 
34 851 0 0 0 2.740176e-01 9.222761e-01 7.838776e-01 5.413058e+00 2.603414e+02 7.567948e-01 1.224170e+01 2.074414e-01 1.330839e+00 
35 876 0 0 0 2.829095e-01 1.086814e+00 7.816425e-01 3.364213e+00 2.485285e+02 7.435814e-01 1.249258e+01 2.520190e-01 1.339335e+00 
36 901 0 0 0 3.120797e-01 1.182818e+00 7.927908e-01 4.242295e+00 2.614505e+02 7.559966e-01 1.283917e+01 1.764021e-01 1.355136e+00 
37 926 0 0 0 3.497427e-01 1.070047e+00 7.807414e-01 3.472840e+00 2.747318e+02 7.311692e-01 1.262542e+01 2.271828e-01 1.306076e+00 
38 951 0 0 0 4.562333e-01 9.754942e-01 7.733914e-01 3.599545e+00 2.702274e+02 8.308348e-01 1.245072e+01 1.972017e-01 1.286635e+00 
39 976 0 0 0 3.857899e-01 1.157441e+00 7.767018e-01 3.128613e+00 2.583776e+02 8.475376e-01 1.290609e+01 2.515716e-01 1.261223e+00 
40 1001 0 0 0 3.298790e-01 1.201013e+00 7.754334e-01 5.258812e+00 2.695492e+02 8.672570e-01 1.344541e+01 1.977001e-01 1.272126e+00 
41 1026 0 0 0 2.791779e-01 1.479155e+00 8.413339e-01 4.830221e+00 2.527247e+02 8.775873e-01 1.343003e+01 1.529293e-01 1.295427e+00 
42 1051 0 0 0 2.787824e-01 1.552777e+00 8.278047e-01 5.079858e+00 2.811120e+02 8.411766e-01 1.405965e+01 1.886896e-01 1.314062e+00 
43 1076 0 0 0 4.526336e-01 1.668713e+00 8.306528e-01 5.207145e+00 2.920878e+02 8.850066e-01 1.434169e+01 1.523748e-01 1.311469e+00 
44 1101 0 0 0 5.385174e-01 1.560523e+00 8.029709e-01 3.841690e+00 3.307678e+02 9.087591e-01 1.401010e+01 1.971310e-01 1.260215e+00 
45 1126 0 0 0 6.589575e-01 1.354402e+00 7.998146e-01 2.189475e+00 3.074007e+02 1.043413e+00 1.349271e+01 2.388625e-01 1.186330e+00 
46 1151 0 0 0 5.747986e-01 1.146973e+00 7.954405e-01 4.588241e+00 2.878815e+02 1.068789e+00 1.477613e+01 2.062099e-01 1.163956e+00 
47 1176 0 0 0 4.583812e-01 8.923925e-01 8.131094e-01 3.070840e+00 2.675809e+02 9.956616e-01 1.327171e+01 2.989130e-01 1.166978e+00 
48 1201 0 0 0 3.074133e-01 9.120057e-01 8.098913e-01 3.039774e+00 2.511580e+02 8.982030e-01 1.385481e+01 2.788991e-01 1.250749e+00 
