0
8.4666
16.7
25.033
34.5
42.85
51.317
59.9
68.3
77.5
86.25
94.367
102.93
111.45
120.17
128.98
137.67
146.48
154.87
163.4
172.4
180.87
189.18
197.7
206.68
216.35
225.03
233.85
242.47
252.23
260.13
268.52
277.25
286.2
295.17
303.47
312.03
320.02
329.07
338.4
346.82
355.67
364.1
373.47
382.13
390.35
399
408.35
417.82
426.52
435.28
443.7
451.92
461.05
469.35
477.95
486.88
495.07
504.08
512.82
521.32
529.65
538.3
547.13
556.1
564.67
573.28
582.18
590.33
598.6
607.27
615.42
624.27
632.38
640.9
649.68
657.95
666.67
675.18
684.15
692.52
701.5
710.22
718.75
727.12
735.42
744.18
753.15
761.48
770.8
779.02
787.22
795.42
803.83
812.02
820.45
828.77
836.93
845.53
853.92
862.15
870.48
879
887
895.82
904.57
913.57
922.18
930.83
939.2
947.37
955.73
964.43
973.22
982.52
991.53
1000.2
1008.7
1017.7
1026.3
1035.4
1045.7
1054.5
1062.5
1070.9
1079.2
1087.2
1095.4
1103.8
1112.6
1120.8
1128.8
1137
1145.3
1154.5
1163.5
1172.3
1180.5
1190.3
1198.4
1207.2
1215.5
1223.6
1231.8
1240.1
1248.5
1258.2
1266.5
1275.3
1283.8
1293.3
1301.9
1310.5
1318.6
1327.3
1335.8
1343.9
1352.6
1361.3
1370.2
1378.7
1387.4
1395.7
1403.9
1412.9
1421.1
1429.7
1438.8
1447.1
1455.2
1464
1472.7
1481
