%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=212378, 2015/08/21 20:40:19.79)
1 26  1.635072406921927666e+02 0 0 -2.466233e-01 1.119842e+00 6.341561e-01 1.436697e+00 9.367011e-02 1.299437e+00 1.449481e+00 8.257702e-01 1.152599e+00 
2 51  1.601836749378675790e+02 0 0 -2.509991e-01 5.239152e-02 9.761774e-01 1.666512e+00 1.507795e-01 8.480084e-01 1.363897e+00 1.214004e+00 6.666092e-02 
3 76  2.388383548277028012e+01 0 0 7.106205e-01 5.758220e-01 1.105611e+00 1.020222e+00 1.733594e+00 1.500767e+00 5.879362e-01 2.678500e-02 1.486278e+00 
4 101  1.644965987362006956e+02 0 0 3.844491e-01 -5.600376e-02 1.114822e-01 4.981846e-01 4.052231e-01 9.823425e-01 8.386710e-01 6.721945e-01 7.468725e-01 
5 126  1.611525301680300686e+02 0 0 -4.851496e-01 2.122468e-01 1.074209e+00 8.831100e-01 1.317093e-01 1.285423e+00 1.104493e+00 1.039821e+00 3.060614e-01 
6 151  1.287169661817640645e+02 0 0 1.477508e-02 3.959921e-01 4.082596e-01 1.247530e+00 1.601098e+00 1.443788e+00 1.260148e+00 6.780741e-01 6.438296e-01 
7 176  7.698913191806177281e+01 0 0 9.657055e-02 3.283594e-01 5.463460e-01 1.624705e-01 1.453490e+00 5.185264e-01 9.710484e-01 5.699601e-01 1.402094e+00 
8 201  8.424137690265276035e+00 0 0 1.105589e-01 1.743049e-01 1.278281e+00 6.570958e-01 1.727170e+00 1.337974e+00 7.286871e-01 7.532391e-01 1.946552e+00 
9 226  7.084776875283074560e+01 0 0 4.112139e-02 6.235937e-01 9.782519e-01 7.034956e-02 9.416391e-01 1.036378e+00 1.087313e+00 8.715258e-01 1.150824e-01 
10 251  2.690138431717047141e+01 0 0 7.273359e-02 4.074742e-01 5.190362e-01 2.671176e-01 1.641092e+00 1.395366e+00 4.452309e-01 4.439473e-01 1.583179e+00 
11 276  1.643976225295836571e+02 0 0 -2.475308e-02 -2.003131e-01 8.873132e-01 3.570178e-01 3.340596e-01 1.071103e+00 6.155543e-01 1.143218e+00 1.640287e+00 
