%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212115, 2015/08/21 11:39:27.16)
1 26 6.435376e+00 1.048136e+00 3.237715e-02 3.237715e-02 6.183921e-02 6.367130e-02 7.127556e-02 1.705090e-01 1.981517e-01 3.639217e-01 9.325710e-01 1.048136e+00 
2 51 6.615885e+00 1.084642e+00 3.188599e-02 3.188599e-02 5.997907e-02 6.510664e-02 7.447912e-02 1.645977e-01 1.969434e-01 3.530702e-01 9.427409e-01 1.084642e+00 
3 76 7.275361e+00 1.080376e+00 3.162066e-02 3.162066e-02 5.920902e-02 6.399426e-02 7.241485e-02 1.597605e-01 2.015051e-01 3.462284e-01 9.457748e-01 1.080376e+00 
4 101 8.017341e+00 1.059968e+00 3.084098e-02 3.084098e-02 5.795475e-02 6.422784e-02 7.265066e-02 1.602298e-01 1.954364e-01 3.393253e-01 9.903601e-01 1.059968e+00 
5 126 8.265738e+00 1.029932e+00 3.070029e-02 3.070029e-02 5.627386e-02 6.530195e-02 7.046601e-02 1.618449e-01 1.927821e-01 3.333640e-01 9.785442e-01 1.029932e+00 
6 151 7.556390e+00 1.007923e+00 3.025092e-02 3.025092e-02 5.413679e-02 6.379836e-02 6.941920e-02 1.570585e-01 1.867504e-01 3.279252e-01 9.437663e-01 1.007923e+00 
7 176 6.420861e+00 1.008566e+00 2.906565e-02 2.906565e-02 5.505086e-02 6.233300e-02 6.688067e-02 1.526208e-01 1.875933e-01 3.204279e-01 9.165460e-01 1.008566e+00 
8 201 6.567662e+00 1.062075e+00 2.835608e-02 2.835608e-02 5.369724e-02 6.081673e-02 6.644831e-02 1.531285e-01 1.862740e-01 3.133614e-01 9.269073e-01 1.062075e+00 
9 226 6.153114e+00 1.061825e+00 2.731265e-02 2.731265e-02 5.271523e-02 5.828466e-02 6.576572e-02 1.499227e-01 1.799500e-01 3.115219e-01 8.968374e-01 1.061825e+00 
10 251 6.157066e+00 1.063631e+00 2.614804e-02 2.614804e-02 5.268094e-02 5.717492e-02 6.961759e-02 1.536618e-01 1.748450e-01 3.073612e-01 8.886080e-01 1.063631e+00 
11 276 5.573834e+00 1.068167e+00 2.551699e-02 2.551699e-02 5.150168e-02 5.576734e-02 6.785923e-02 1.537062e-01 1.748522e-01 2.994392e-01 8.652514e-01 1.068167e+00 
12 301 5.342840e+00 1.097535e+00 2.485771e-02 2.485771e-02 4.940958e-02 5.431826e-02 6.704990e-02 1.483125e-01 1.749061e-01 2.883773e-01 8.470040e-01 1.097535e+00 
13 326 5.287182e+00 1.082165e+00 2.571673e-02 2.571673e-02 4.810130e-02 5.378918e-02 6.629474e-02 1.464900e-01 1.768202e-01 2.849714e-01 8.608054e-01 1.082165e+00 
14 351 5.534939e+00 1.092966e+00 2.586117e-02 2.586117e-02 4.965851e-02 5.251563e-02 6.579438e-02 1.432873e-01 1.712788e-01 2.861133e-01 8.527277e-01 1.092966e+00 
15 376 5.695406e+00 1.100682e+00 2.575174e-02 2.575174e-02 4.950759e-02 5.143244e-02 6.450148e-02 1.377919e-01 1.795905e-01 2.799994e-01 8.352172e-01 1.100682e+00 
16 401 6.186758e+00 1.074383e+00 2.506449e-02 2.506449e-02 4.832851e-02 5.096107e-02 6.349465e-02 1.355886e-01 1.796925e-01 2.868498e-01 8.264809e-01 1.074383e+00 
17 426 5.674145e+00 1.032208e+00 2.522451e-02 2.522451e-02 4.709473e-02 4.932373e-02 6.209907e-02 1.319413e-01 1.796931e-01 2.798848e-01 8.321400e-01 1.032208e+00 
18 451 4.940049e+00 9.906140e-01 2.517046e-02 2.517046e-02 4.597013e-02 4.754406e-02 6.067238e-02 1.282597e-01 1.730616e-01 2.696093e-01 8.205691e-01 9.906140e-01 
19 476 4.584807e+00 9.502716e-01 2.529661e-02 2.529661e-02 4.554551e-02 4.708918e-02 5.938746e-02 1.268268e-01 1.671779e-01 2.646958e-01 8.122331e-01 9.502716e-01 
20 501 3.940556e+00 9.318083e-01 2.449565e-02 2.449565e-02 4.432364e-02 4.795104e-02 5.786920e-02 1.251985e-01 1.665901e-01 2.588035e-01 7.960280e-01 9.318083e-01 
21 526 4.164470e+00 9.066842e-01 2.423354e-02 2.423354e-02 4.476168e-02 4.715015e-02 5.800604e-02 1.230525e-01 1.734400e-01 2.715081e-01 7.954202e-01 9.066842e-01 
