%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211307, 2015/08/5 15:31:39.08)
1 11 1.592720e+01 2.049860e+01  3.318135434803073736e+01  3.318135434803073736e+01  5.155150033073746840e+01  1.165153530610874368e+19
2 21 1.442556e+01 2.059013e+01  3.318135434803073736e+01  3.637987746032542447e+01  5.155022070462472072e+01  2.533443060490992676e+12
3 31 1.362773e+01 2.001062e+01  3.318135434803073736e+01  5.155124281858572033e+01  5.155153746249973779e+01  6.980630529531964064e+08
4 41 1.314035e+01 2.003916e+01  3.318135434803073736e+01  4.913521417416788495e+01  5.154932497586570150e+01  2.855330393381773888e+02
5 51 1.373982e+01 1.996556e+01  1.367840949226547131e+01  1.367840949226547131e+01  5.155009806510246051e+01  1.534797975215075496e+02
6 61 1.467172e+01 2.008458e+01  1.367840949226547131e+01  5.141311259384184496e+01  5.155151220206094109e+01  2.727287874478634447e+07
7 71 1.421117e+01 2.039148e+01  1.367840949226547131e+01  1.639112033871355223e+01  5.152378729218165176e+01  5.155153711991390963e+01
8 81 1.269353e+01 2.044781e+01  1.367840949226547131e+01  1.676336544875413637e+01  5.155153595561556301e+01  5.746412925782739844e+13
9 91 1.295160e+01 2.115787e+01  1.367840949226547131e+01  1.429643162644258858e+01  5.155106734958816617e+01  2.414905668548910398e+03
10 101 1.177607e+01 2.134765e+01  1.367840949226547131e+01  1.675067407431073008e+01  4.724080695885149339e+01  2.894469817362810772e+03
11 111 1.095976e+01 2.121902e+01  5.767552327098989906e+00  5.767552327098989906e+00  5.147870770209383551e+01  1.169469617374046902e+04
12 121 1.050638e+01 2.125764e+01  5.767552327098989906e+00  1.214640943247532512e+01  5.132846815862754397e+01  5.155153279667375443e+01
13 131 9.505818e+00 2.110906e+01  5.767552327098989906e+00  3.494089913545989390e+01  5.081104873361277185e+01  5.154881903929906883e+01
14 141 8.833522e+00 2.124591e+01  5.767552327098989906e+00  1.948122690083464903e+01  4.928809453983743083e+01  3.365485736671472550e+05
15 151 8.796297e+00 2.205516e+01  5.767552327098989906e+00  2.471038515220373810e+01  4.128024547616068674e+01  5.133357118570674515e+01
16 161 9.524447e+00 2.261379e+01  5.767552327098989906e+00  1.858581258783002710e+01  3.169629000797085183e+01  1.068136512823311932e+04
17 171 9.297907e+00 2.222683e+01  5.767552327098989906e+00  3.246598344749804710e+01  1.723681297951938518e+02  2.769832125931112678e+05
18 181 8.958873e+00 2.223773e+01  5.767552327098989906e+00  2.275241515047724761e+01  4.123980932415204137e+01  5.153281116159347874e+01
19 191 8.368801e+00 2.226304e+01  5.767552327098989906e+00  2.105468905432144666e+01  3.782923990989219476e+01  4.991233584422971603e+01
20 201 8.795025e+00 2.232810e+01  5.767552327098989906e+00  1.002612909491501192e+01  4.661023669094492305e+01  1.081383228494568029e+05
21 211 9.145259e+00 2.263720e+01  5.767552327098989906e+00  8.094017159507261638e+00  4.158872515925138913e+01  5.511047613530429953e+04
22 221 9.120790e+00 2.258837e+01  5.767552327098989906e+00  9.768099735971579989e+00  2.711384597024875376e+01  1.068477849504275810e+03
23 231 8.389397e+00 2.261515e+01  5.767552327098989906e+00  1.931669673136113019e+01  3.364264567797016525e+01  5.440519714160890579e+09
24 241 7.656109e+00 2.245568e+01  5.767552327098989906e+00  1.025763971475102210e+01  2.819084165378978923e+01  2.270087020182916604e+04
25 251 6.964447e+00 2.233319e+01  5.767552327098989906e+00  8.841066134102090857e+00  2.347256778359564322e+01  2.760736031516976823e+02
26 261 6.647434e+00 2.205935e+01  5.767552327098989906e+00  1.474662267883146960e+01  3.502762292316509729e+01  1.121169796530234180e+03
27 271 6.288288e+00 2.202456e+01  5.767552327098989906e+00  8.203332367900458166e+00  2.391056738439975504e+01  4.105656260912581956e+01
28 281 6.100549e+00 2.147145e+01  5.767552327098989906e+00  9.110948978989362956e+00  1.699777801606449046e+01  4.973125237602518922e+01
29 291 6.494787e+00 2.191748e+01  5.767552327098989906e+00  1.466722767550771422e+01  2.772002230194252803e+01  4.998557959726386457e+02
30 301 6.064248e+00 2.222117e+01  5.767552327098989906e+00  1.015722826437609250e+01  1.453005484209564280e+01  3.660652715389545619e+01
31 311 5.748064e+00 2.222724e+01  5.767552327098989906e+00  1.087420617100087661e+01  2.009311103789985253e+01  3.114257256652927808e+01
32 321 5.689119e+00 2.172472e+01  5.767552327098989906e+00  1.129710014524096984e+01  2.047621845941993968e+01  6.735272659923501237e+01
33 331 5.338574e+00 2.143262e+01  5.767552327098989906e+00  9.475714553000804230e+00  2.019077638997448787e+01  2.440289383101766774e+01
34 341 5.306276e+00 2.153083e+01  5.767552327098989906e+00  9.747113710073039172e+00  1.463042410046992714e+01  4.809956688813235104e+01
35 351 5.311831e+00 2.194064e+01  5.767552327098989906e+00  9.134591709753170363e+00  1.730206972801779841e+01  3.890661711694572205e+02
36 361 5.212931e+00 2.175775e+01  5.767552327098989906e+00  9.527668613552354060e+00  1.055376225921395061e+01  1.823364003160606899e+02
37 371 4.907172e+00 2.207015e+01  5.767552327098989906e+00  9.709318753426135373e+00  2.001964576703501564e+01  1.597265766412633070e+02
38 381 4.912764e+00 2.208049e+01  5.767552327098989906e+00  1.025691526838206435e+01  1.753953806807641769e+01  1.204105118154700875e+02
39 391 5.095942e+00 2.153251e+01  5.767552327098989906e+00  1.024106323261417018e+01  2.021106527616988302e+01  3.297303093850773337e+01
40 401 4.734403e+00 2.132938e+01  5.767552327098989906e+00  9.735982573168735499e+00  1.830636827388257259e+01  1.697371181473930051e+02
41 411 4.364630e+00 2.163224e+01  5.767552327098989906e+00  1.032786922663575524e+01  1.511190710892073064e+01  7.258059178654198718e+01
42 421 4.143700e+00 2.125817e+01  5.767552327098989906e+00  8.971946936553411689e+00  1.559667992848446971e+01  2.139821188030015975e+01
43 431 3.958929e+00 2.151860e+01  5.767552327098989906e+00  1.018218100746438459e+01  1.169543082498828568e+01  5.700109207971233616e+01
44 441 4.342674e+00 2.120475e+01  5.767552327098989906e+00  9.363479985123349891e+00  1.026649422141032275e+01  2.348990620188392597e+01
45 451 4.549915e+00 2.131451e+01  5.767552327098989906e+00  9.484859040178280409e+00  1.216173289463395868e+01  2.932904981680979262e+01
46 461 4.649311e+00 2.149294e+01  5.767552327098989906e+00  8.404688848012035862e+00  9.981125057142179458e+00  1.510531730011720519e+01
47 471 5.021150e+00 2.057189e+01  5.767552327098989906e+00  8.872242174949562354e+00  1.050002967806716114e+01  4.252425759110197845e+01
48 481 4.847979e+00 2.029499e+01  5.767552327098989906e+00  9.089365635879161687e+00  1.216210519126659051e+01  3.771546601744569926e+01
49 491 4.312233e+00 2.051095e+01  5.767552327098989906e+00  8.970106058281267281e+00  1.282281284997647042e+01  3.032792856809038184e+01
50 501 3.659791e+00 2.025927e+01  5.767552327098989906e+00  8.849527391254726538e+00  9.970337838632403304e+00  1.082018307695459782e+02
51 511 3.461128e+00 2.026013e+01  5.767552327098989906e+00  9.150657191618117636e+00  9.701629655260504137e+00  1.772192950912127785e+01
52 521 3.610223e+00 2.113979e+01  5.767552327098989906e+00  9.162702185303158942e+00  9.684561549872213959e+00  4.887423626558010881e+01
53 531 3.645260e+00 2.232474e+01  5.767552327098989906e+00  8.444367947237910954e+00  1.005619470401298088e+01  3.058315199571444154e+01
54 541 3.480054e+00 2.236814e+01  5.767552327098989906e+00  9.164583003724027677e+00  1.373664048232352641e+01  2.667880971167109578e+02
55 551 3.655653e+00 2.404334e+01  5.767552327098989906e+00  9.055166026208873120e+00  1.676353498657774566e+01  1.173100651600419440e+02
56 561 3.773639e+00 2.509120e+01  5.767552327098989906e+00  8.829054860731494259e+00  1.031717036073015592e+01  4.460498161350280100e+01
57 571 3.511854e+00 2.565027e+01  5.767552327098989906e+00  8.882325308850880674e+00  1.111184775562320048e+01  1.988800841875126224e+01
58 581 3.081287e+00 2.577551e+01  5.767552327098989906e+00  8.752918434468123010e+00  1.141932697277166930e+01  1.568035132441074531e+01
59 591 2.873170e+00 2.633998e+01  5.767552327098989906e+00  8.338369597777607112e+00  1.072707306524657866e+01  2.088004293565839120e+01
60 601 2.631510e+00 2.631544e+01  5.767552327098989906e+00  8.190081268336903975e+00  9.140555660730770526e+00  1.548128284764578488e+01
61 611 2.453507e+00 2.616445e+01  5.767552327098989906e+00  7.931945604340786105e+00  9.127803146497019071e+00  1.102708085979534225e+01
62 621 2.429239e+00 2.611801e+01  5.767552327098989906e+00  7.890136699373467621e+00  8.394984309609711204e+00  1.025411068962825212e+01
63 631 2.558307e+00 2.631982e+01  5.767552327098989906e+00  7.096158417572419275e+00  8.822445609844486114e+00  3.111578284243844905e+01
64 641 2.614499e+00 2.589788e+01  5.767552327098989906e+00  7.443044450776596932e+00  8.821356086091601156e+00  1.240112216778755183e+01
65 651 2.709953e+00 2.544408e+01  5.767552327098989906e+00  7.144918366236598040e+00  7.983467417650089715e+00  1.521066969839141159e+01
66 661 2.930691e+00 2.613862e+01  5.767552327098989906e+00  6.557247900072473712e+00  1.070281055372339729e+01  5.834162605997721585e+01
