%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=215081, 2015/07/30 21:47:30.82)
1 11 1.484346e+01 0 0 5.102779e+00 7.893750e-01 7.392863e-01 3.360484e+00 5.052383e+00 6.597309e+00 3.703922e+00 1.483229e+01 1.425972e+01 6.730184e+00 
2 21 1.323450e+01 0 0 4.488755e+00 6.960738e-01 6.516974e-01 2.966234e+00 4.441722e+00 5.899936e+00 3.245835e+00 1.304579e+01 1.250684e+01 5.936363e+00 
3 31 1.317351e+01 0 0 4.485737e+00 6.832955e-01 6.437147e-01 2.918263e+00 4.386253e+00 5.797482e+00 3.180169e+00 1.318672e+01 1.338688e+01 5.818717e+00 
4 41 1.264721e+01 0 0 4.275447e+00 6.504443e-01 6.113101e-01 2.772754e+00 4.232101e+00 5.468442e+00 3.031284e+00 1.287372e+01 1.294647e+01 5.600366e+00 
5 51 1.321072e+01 0 0 4.402328e+00 6.692219e-01 6.291602e-01 2.850739e+00 4.387423e+00 5.643835e+00 3.185380e+00 1.375477e+01 1.402513e+01 5.985386e+00 
6 61 1.249316e+01 0 0 4.140044e+00 6.242840e-01 5.949640e-01 2.703333e+00 4.171402e+00 5.251628e+00 2.998214e+00 1.287538e+01 1.318654e+01 5.609979e+00 
7 71 1.146389e+01 0 0 3.772091e+00 5.689481e-01 5.415062e-01 2.454465e+00 3.823493e+00 4.783189e+00 2.754476e+00 1.170139e+01 1.198010e+01 5.089190e+00 
8 81 1.113891e+01 0 0 3.746309e+00 5.583638e-01 5.267808e-01 2.365572e+00 3.685763e+00 4.587672e+00 2.665675e+00 1.130467e+01 1.155664e+01 4.867680e+00 
9 91 1.160913e+01 0 0 3.945060e+00 5.842390e-01 5.520979e-01 2.545255e+00 3.801431e+00 4.747127e+00 2.877870e+00 1.161355e+01 1.201204e+01 5.022161e+00 
10 101 1.190342e+01 0 0 4.078222e+00 6.121550e-01 5.627220e-01 2.618469e+00 3.860437e+00 4.790444e+00 2.997604e+00 1.174960e+01 1.219189e+01 5.080201e+00 
11 111 1.198098e+01 0 0 4.101195e+00 6.200160e-01 5.701845e-01 2.636376e+00 3.912574e+00 4.801285e+00 3.002353e+00 1.174495e+01 1.215965e+01 5.063844e+00 
12 121 1.241417e+01 0 0 4.243573e+00 6.564219e-01 5.937868e-01 2.716097e+00 4.132265e+00 4.924537e+00 3.118558e+00 1.208497e+01 1.242629e+01 5.203279e+00 
13 131 1.155580e+01 0 0 3.908861e+00 6.224134e-01 5.469082e-01 2.544607e+00 3.807091e+00 4.543339e+00 2.871654e+00 1.111994e+01 1.152871e+01 4.798094e+00 
14 141 1.059775e+01 0 0 3.550240e+00 5.690528e-01 4.987150e-01 2.307079e+00 3.512476e+00 4.129645e+00 2.600732e+00 1.007260e+01 1.042051e+01 4.396861e+00 
15 151 9.062771e+00 0 0 3.032757e+00 4.810767e-01 4.306267e-01 1.995296e+00 2.969200e+00 3.500810e+00 2.190079e+00 8.557922e+00 8.778589e+00 3.723832e+00 
16 161 9.297245e+00 0 0 3.169605e+00 4.934795e-01 4.454937e-01 2.072879e+00 3.077360e+00 3.564257e+00 2.260151e+00 8.671120e+00 8.971001e+00 3.825756e+00 
17 171 8.940097e+00 0 0 3.018832e+00 4.738172e-01 4.226833e-01 1.971743e+00 2.926582e+00 3.386198e+00 2.159020e+00 8.375722e+00 8.727038e+00 3.651260e+00 
18 181 8.127370e+00 0 0 2.725225e+00 4.294373e-01 3.828744e-01 1.817348e+00 2.635299e+00 3.043149e+00 1.934043e+00 7.520568e+00 7.832113e+00 3.280594e+00 
19 191 8.014885e+00 0 0 2.693722e+00 4.230905e-01 3.752964e-01 1.789692e+00 2.607790e+00 2.966062e+00 1.924919e+00 7.406684e+00 7.808987e+00 3.217654e+00 
20 201 7.888224e+00 0 0 2.630158e+00 4.169703e-01 3.629992e-01 1.758433e+00 2.554616e+00 2.900598e+00 1.877884e+00 7.256998e+00 7.849699e+00 3.179152e+00 
21 211 7.234507e+00 0 0 2.395725e+00 3.811533e-01 3.285083e-01 1.605376e+00 2.325523e+00 2.639969e+00 1.714198e+00 6.554177e+00 7.121670e+00 2.870372e+00 
22 221 6.737352e+00 0 0 2.263140e+00 3.536917e-01 3.015243e-01 1.482326e+00 2.177080e+00 2.425533e+00 1.575273e+00 6.009166e+00 6.562132e+00 2.637770e+00 
23 231 6.385596e+00 0 0 2.122895e+00 3.330370e-01 2.871916e-01 1.386145e+00 2.064526e+00 2.271831e+00 1.540853e+00 5.630967e+00 6.243507e+00 2.490174e+00 
24 241 6.159404e+00 0 0 2.022376e+00 3.240035e-01 2.762218e-01 1.323348e+00 2.005704e+00 2.174398e+00 1.478964e+00 5.356300e+00 5.950393e+00 2.388983e+00 
25 251 6.225943e+00 0 0 2.077193e+00 3.272754e-01 2.768636e-01 1.338038e+00 2.020354e+00 2.176189e+00 1.483650e+00 5.530590e+00 6.126071e+00 2.403438e+00 
26 261 6.069191e+00 0 0 2.008250e+00 3.144946e-01 2.738461e-01 1.294916e+00 1.943062e+00 2.095392e+00 1.439397e+00 5.335670e+00 6.087563e+00 2.304783e+00 
27 271 6.197992e+00 0 0 2.065059e+00 3.229763e-01 2.802115e-01 1.360331e+00 1.967159e+00 2.125198e+00 1.542379e+00 5.431652e+00 6.247312e+00 2.320863e+00 
28 281 5.912255e+00 0 0 1.953342e+00 3.035616e-01 2.659242e-01 1.287752e+00 1.849781e+00 2.030515e+00 1.468662e+00 5.119678e+00 5.945299e+00 2.214275e+00 
29 291 5.754997e+00 0 0 1.898843e+00 2.917784e-01 2.575076e-01 1.237597e+00 1.799016e+00 1.947919e+00 1.444232e+00 4.911212e+00 5.860415e+00 2.132632e+00 
30 301 5.789407e+00 0 0 1.882433e+00 2.917883e-01 2.551747e-01 1.230565e+00 1.785936e+00 1.967841e+00 1.469495e+00 4.864046e+00 6.066596e+00 2.150878e+00 
31 311 5.946658e+00 0 0 1.902851e+00 3.002829e-01 2.618761e-01 1.258031e+00 1.823799e+00 2.042111e+00 1.564366e+00 4.918169e+00 6.434882e+00 2.223259e+00 
32 321 5.879111e+00 0 0 1.875800e+00 2.979366e-01 2.564073e-01 1.248725e+00 1.824073e+00 2.013696e+00 1.541862e+00 4.902622e+00 6.512991e+00 2.174192e+00 
33 331 5.777233e+00 0 0 1.832856e+00 2.892250e-01 2.489608e-01 1.222262e+00 1.782951e+00 1.950430e+00 1.497653e+00 4.752599e+00 6.396719e+00 2.120261e+00 
34 341 5.453955e+00 0 0 1.716663e+00 2.710111e-01 2.322690e-01 1.146407e+00 1.668035e+00 1.910224e+00 1.411846e+00 4.433367e+00 6.007361e+00 1.980711e+00 
35 351 5.094945e+00 0 0 1.632438e+00 2.533227e-01 2.149353e-01 1.057417e+00 1.577764e+00 1.775742e+00 1.305148e+00 4.110412e+00 5.587212e+00 1.861011e+00 
36 361 5.218661e+00 0 0 1.772235e+00 2.579765e-01 2.175476e-01 1.105793e+00 1.600202e+00 1.810358e+00 1.316260e+00 4.325167e+00 5.666308e+00 1.907062e+00 
37 371 5.271505e+00 0 0 1.824349e+00 2.622182e-01 2.214292e-01 1.107136e+00 1.589599e+00 1.802797e+00 1.339071e+00 4.339383e+00 5.701427e+00 1.913934e+00 
38 381 5.384730e+00 0 0 1.899679e+00 2.693433e-01 2.235582e-01 1.126973e+00 1.600232e+00 1.860624e+00 1.347569e+00 4.464034e+00 5.762122e+00 1.934274e+00 
39 391 5.440473e+00 0 0 1.940488e+00 2.711140e-01 2.233496e-01 1.139533e+00 1.597403e+00 1.861487e+00 1.356913e+00 4.581957e+00 5.939416e+00 1.926568e+00 
40 401 5.071557e+00 0 0 1.796904e+00 2.539899e-01 2.047510e-01 1.046437e+00 1.486495e+00 1.713707e+00 1.252775e+00 4.229616e+00 5.485296e+00 1.779632e+00 
41 411 4.878910e+00 0 0 1.712260e+00 2.417359e-01 1.957333e-01 9.990878e-01 1.426885e+00 1.621535e+00 1.242487e+00 4.028159e+00 5.380858e+00 1.738047e+00 
42 421 4.462801e+00 0 0 1.564933e+00 2.181219e-01 1.765843e-01 9.110614e-01 1.296481e+00 1.469337e+00 1.127536e+00 3.639398e+00 4.898249e+00 1.596027e+00 
43 431 4.277348e+00 0 0 1.502399e+00 2.066757e-01 1.673694e-01 8.706516e-01 1.294362e+00 1.390784e+00 1.071177e+00 3.449701e+00 4.793845e+00 1.511275e+00 
44 441 4.599284e+00 0 0 1.622224e+00 2.195858e-01 1.798797e-01 9.217212e-01 1.466130e+00 1.520792e+00 1.153573e+00 3.683611e+00 5.157912e+00 1.620419e+00 
45 451 4.758173e+00 0 0 1.687522e+00 2.264035e-01 1.842063e-01 9.629484e-01 1.616807e+00 1.557641e+00 1.185581e+00 3.754749e+00 5.299734e+00 1.650504e+00 
46 461 4.469995e+00 0 0 1.596359e+00 2.093013e-01 1.722490e-01 9.027153e-01 1.531505e+00 1.462644e+00 1.114223e+00 3.478764e+00 4.922573e+00 1.524849e+00 
47 471 4.385200e+00 0 0 1.558333e+00 2.050031e-01 1.677164e-01 8.721888e-01 1.506661e+00 1.414815e+00 1.077939e+00 3.376778e+00 4.971778e+00 1.491883e+00 
48 481 4.435516e+00 0 0 1.558672e+00 2.056299e-01 1.686426e-01 8.835610e-01 1.510162e+00 1.408147e+00 1.074160e+00 3.378789e+00 5.119871e+00 1.573403e+00 
49 491 4.187822e+00 0 0 1.451568e+00 1.920044e-01 1.598521e-01 8.291097e-01 1.438012e+00 1.312624e+00 1.000446e+00 3.166571e+00 4.814137e+00 1.482476e+00 
50 501 3.837452e+00 0 0 1.311934e+00 1.743322e-01 1.461902e-01 7.519857e-01 1.298311e+00 1.206795e+00 9.133366e-01 2.874804e+00 4.387315e+00 1.385601e+00 
