%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=212873, 2015/08/17 7:27:54.73)
1 31 7.875070e-01 2.306714e+00  9.221512679675070956e+01  9.221512679675070956e+01  1.068549061438908102e+06  1.049738927185164400e+16
2 61 8.536946e-01 2.370148e+00  6.979931984537098799e+01  6.979931984537098799e+01  3.301262860784574968e+02  1.117409042914063600e+16
3 91 8.468090e-01 2.372395e+00  6.979931984537098799e+01  7.968048095793028551e+01  3.301077269339683653e+02  7.546066121276764000e+15
4 121 8.276938e-01 2.613814e+00  6.979931984537098799e+01  2.204158484731032104e+02  3.300896237139800746e+02  7.234026400446978750e+14
5 151 7.341446e-01 2.736508e+00  6.327060304670712299e+01  6.327060304670712299e+01  3.300323611815163076e+02  3.273821386128211394e+06
6 181 6.643169e-01 2.706472e+00  6.327060304670712299e+01  3.116263371981118553e+02  3.300327399281073326e+02  5.476638161940225000e+13
7 211 6.487593e-01 2.769681e+00  6.327060304670712299e+01  7.004106020686212730e+01  3.299429951882598289e+02  2.802988102055865238e+04
8 241 5.757742e-01 2.718721e+00  6.327060304670712299e+01  7.405065799717505115e+01  3.300078976336106962e+02  5.622399846888475418e+08
9 271 5.311197e-01 2.721743e+00  6.327060304670712299e+01  7.687850605225702338e+01  3.300699160587043934e+02  2.606446429194081575e+07
10 301 5.321825e-01 2.758721e+00  6.327060304670712299e+01  2.636584318226806545e+02  3.300256752702298968e+02  1.439923975148775149e+06
11 331 5.062204e-01 2.727877e+00  6.327060304670712299e+01  7.212670400472194387e+01  3.301373520959346024e+02  4.028698314479732653e+05
12 361 5.041788e-01 2.810311e+00  6.327060304670712299e+01  6.482387378557847057e+01  3.300672573789199191e+02  2.248251081784282625e+08
13 391 5.199196e-01 2.698557e+00  6.327060304670712299e+01  6.455554363309150290e+01  3.300790082305402393e+02  3.034689864391140873e+05
14 421 5.635342e-01 2.736577e+00  6.327060304670712299e+01  6.377438105518726275e+01  3.301230117900365713e+02  1.976604719177458901e+06
15 451 5.606721e-01 2.739471e+00  6.327060304670712299e+01  1.658659125736458293e+02  3.301897815709195925e+02  8.443170491047633812e+06
16 481 4.810467e-01 2.659873e+00  6.327060304670712299e+01  1.060310433169562714e+02  3.299938180172269995e+02  7.660196081994611304e+05
17 511 4.486080e-01 2.635769e+00  6.327060304670712299e+01  6.636914024678650037e+01  3.300593557945369412e+02  4.099411398550609592e+05
18 541 4.616912e-01 2.724882e+00  6.327060304670712299e+01  6.395662764018435098e+01  3.277352476599704119e+02  1.289749572893317090e+05
19 571 4.395235e-01 2.749363e+00  6.308135762150153880e+01  6.308135762150153880e+01  3.269350964824461698e+02  6.197364285231108806e+04
20 601 3.801785e-01 2.825639e+00  6.308135762150153880e+01  8.395573526248765006e+01  3.300739011503501956e+02  1.409559547534167068e+05
21 631 3.352682e-01 2.777132e+00  6.308135762150153880e+01  8.270591253735288717e+01  3.280829140401878021e+02  1.873717112618077590e+04
22 661 3.320775e-01 2.811653e+00  6.308135762150153880e+01  6.362817857084876039e+01  3.271399600971412269e+02  2.335940070517384447e+04
23 691 3.176179e-01 2.846606e+00  5.834947955952048915e+01  5.834947955952048915e+01  2.696910017082487911e+02  2.596614882701947499e+04
24 721 2.701069e-01 2.871203e+00  5.834947955952048915e+01  6.361158768615919712e+01  3.013046078255932230e+02  2.266680649653375440e+04
25 751 2.653901e-01 3.033407e+00  5.834947955952048915e+01  6.029669039761134286e+01  2.700816690286786752e+02  3.322879432532698502e+03
26 781 2.414100e-01 3.239182e+00  5.791008829649942413e+01  5.791008829649942413e+01  2.073774086510307768e+02  7.519578806537642777e+02
27 811 2.549883e-01 3.552291e+00  5.791008829649942413e+01  5.932393146974460763e+01  1.604971703939155532e+02  1.612725996057998373e+03
28 841 2.562697e-01 3.833334e+00  5.791008829649942413e+01  5.899113339501816000e+01  2.117378220369856194e+02  7.991202757372102496e+03
29 871 2.539146e-01 4.300213e+00  5.791008829649942413e+01  6.250644356696663806e+01  1.906325772974815322e+02  3.267967701913210021e+02
30 901 2.432359e-01 4.722314e+00  5.791008829649942413e+01  6.140493255213969803e+01  1.604479549874067459e+02  1.263306594346775682e+03
31 931 2.441420e-01 4.983285e+00  5.791008829649942413e+01  5.915827262428558697e+01  1.198930527736169438e+02  6.695048634407057762e+03
32 961 2.600442e-01 5.049769e+00  5.766905057132770906e+01  5.766905057132770906e+01  1.983440236187429377e+02  7.972539491522280741e+02
33 991 2.449543e-01 5.226687e+00  5.747370503470452263e+01  5.747370503470452263e+01  1.303395157201665597e+02  2.073879012306388177e+03
34 1021 2.367655e-01 5.495730e+00  5.747370503470452263e+01  5.944392949755091138e+01  7.630298609958518341e+01  7.556617360919631210e+02
35 1051 2.703134e-01 5.841321e+00  5.747370503470452263e+01  5.818254465841281586e+01  1.021788059023835444e+02  5.947914841202198204e+02
36 1081 2.664253e-01 5.855136e+00  5.747370503470452263e+01  6.221262602400680208e+01  1.312430663516437335e+02  4.879183211179802129e+02
37 1111 2.534672e-01 6.008259e+00  5.747370503470452263e+01  5.895608726297205493e+01  9.343795458375245744e+01  6.057743330187112178e+02
38 1141 2.516865e-01 6.151853e+00  5.747370503470452263e+01  6.101600671590292535e+01  1.212430858001343665e+02  6.101714395456315287e+02
39 1171 2.078897e-01 6.312274e+00  5.747370503470452263e+01  5.946131126336031514e+01  1.131806512360994788e+02  3.150293491058850464e+02
40 1201 1.969527e-01 6.439388e+00  5.747370503470452263e+01  5.835580747520016587e+01  7.442036998167236561e+01  3.420393391985453491e+02
41 1231 1.793115e-01 6.911449e+00  5.747370503470452263e+01  5.870455337966249232e+01  8.649338647933186053e+01  2.075582848131915341e+02
42 1261 1.710474e-01 7.108920e+00  5.747370503470452263e+01  5.829294580864909392e+01  7.511178806469166602e+01  2.320252173768750481e+02
43 1291 1.590897e-01 7.382948e+00  5.747370503470452263e+01  5.839471819195004088e+01  7.247157869891609039e+01  1.980456850209427841e+02
44 1321 1.372127e-01 7.849598e+00  5.747370503470452263e+01  5.847941563816941368e+01  6.763469407354486407e+01  1.567988528945767825e+02
45 1351 1.181082e-01 7.923888e+00  5.747370503470452263e+01  5.884608690922330965e+01  6.314584938718428475e+01  1.012540851957848389e+02
46 1381 1.209450e-01 8.613477e+00  5.747370503470452263e+01  5.856810341452802504e+01  6.184362657887349712e+01  9.252779097810767439e+01
47 1411 1.216289e-01 9.220616e+00  5.747370503470452263e+01  5.832931866273514032e+01  6.049557973384349197e+01  7.969435815705540449e+01
48 1441 1.242224e-01 9.778113e+00  5.747370503470452263e+01  5.823983347685004475e+01  6.163481778865792649e+01  8.649497870214511863e+01
49 1471 1.365951e-01 1.015808e+01  5.747370503470452263e+01  5.787233814297930223e+01  6.263547624795759816e+01  8.444349024431417661e+01
50 1501 1.375085e-01 1.025906e+01  5.733629257807817226e+01  5.733629257807817226e+01  6.152983754341835976e+01  8.469531075406973741e+01
51 1531 1.468964e-01 1.076977e+01  5.733629257807817226e+01  5.796649851590009206e+01  6.007819832207606225e+01  8.462682348846445279e+01
52 1561 1.750218e-01 1.166995e+01  5.733629257807817226e+01  5.758779090015963220e+01  6.212992026419470903e+01  9.496338460989380792e+01
53 1591 1.926283e-01 1.184643e+01  5.733629257807817226e+01  5.804748022878915492e+01  6.151995323956658979e+01  9.263708854142834070e+01
54 1621 1.864543e-01 1.228417e+01  5.733629257807817226e+01  5.734223833046480223e+01  6.337151918012772001e+01  1.117219250118919831e+02
55 1651 1.768320e-01 1.275781e+01  5.733629257807817226e+01  5.745953318935820420e+01  5.984964687229658153e+01  8.595035708310470568e+01
56 1681 1.864422e-01 1.336975e+01  5.733629257807817226e+01  5.748412310254994395e+01  6.117706729527650111e+01  8.879512706098390140e+01
57 1711 1.791877e-01 1.384954e+01  5.733629257807817226e+01  5.799634452637458537e+01  6.159956385304354853e+01  8.843720705881996480e+01
58 1741 1.687217e-01 1.419267e+01  5.733629257807817226e+01  5.754845047750544040e+01  6.369291401480056436e+01  1.993837247761222216e+02
59 1771 1.492171e-01 1.479752e+01  5.733629257807817226e+01  5.785697909253630655e+01  5.992755276244690066e+01  8.447604384435892655e+01
60 1801 1.298292e-01 1.559495e+01  5.733629257807817226e+01  5.771690515450142556e+01  6.000419422449402873e+01  7.510731179804199087e+01
61 1831 1.136350e-01 1.628535e+01  5.733629257807817226e+01  5.778465636075345913e+01  5.881718783084165381e+01  7.216119825110943964e+01
62 1861 1.048554e-01 1.684748e+01  5.733629257807817226e+01  5.755610327547609728e+01  5.831331877722465151e+01  6.850265276556037009e+01
63 1891 1.124996e-01 1.784883e+01  5.733629257807817226e+01  5.735563902401379721e+01  5.812837606079573050e+01  6.229942725115380853e+01
64 1921 1.134047e-01 1.831327e+01  5.729356106623590961e+01  5.729356106623590961e+01  5.805914854470879760e+01  6.678380265005316119e+01
65 1951 9.828572e-02 1.917615e+01  5.729356106623590961e+01  5.739019654407367454e+01  5.791790090616716213e+01  6.395244378733853097e+01
66 1981 8.985945e-02 1.974134e+01  5.729356106623590961e+01  5.737608944441308267e+01  5.816223959852052872e+01  6.041044117576721106e+01
67 2011 8.809997e-02 2.105859e+01  5.729356106623590961e+01  5.734131079561100819e+01  5.765551123778303833e+01  6.000342277716762851e+01
68 2041 7.934302e-02 2.145568e+01  5.726284849891887774e+01  5.726284849891887774e+01  5.781651826023503560e+01  5.976989643023690491e+01
69 2071 8.721745e-02 2.195017e+01  5.726284849891887774e+01  5.731384980428859421e+01  5.761773787830981775e+01  5.962099338024275141e+01
70 2101 7.657997e-02 2.309837e+01  5.726284849891887774e+01  5.726558439839005388e+01  5.769927203750152245e+01  6.071000802747590797e+01
71 2131 7.961286e-02 2.433059e+01  5.723900416467560603e+01  5.723900416467560603e+01  5.760182091733305754e+01  5.908281251545304258e+01
72 2161 7.548586e-02 2.520202e+01  5.721179517579874130e+01  5.721179517579874130e+01  5.748372672932396199e+01  5.868672516948014106e+01
73 2191 6.810502e-02 2.488087e+01  5.721179517579874130e+01  5.728180116391816057e+01  5.754475592734921463e+01  6.259266537277940756e+01
74 2221 5.843413e-02 2.581465e+01  5.721096555311326171e+01  5.721096555311326171e+01  5.747632791940513641e+01  5.817973920315772318e+01
75 2251 5.521691e-02 2.779938e+01  5.721096555311326171e+01  5.723806838983335865e+01  5.747669991297373571e+01  5.803362862552236123e+01
76 2281 5.297805e-02 2.831922e+01  5.721096555311326171e+01  5.724826024468851671e+01  5.743520410002729903e+01  5.842707572126121107e+01
77 2311 5.226180e-02 2.754619e+01  5.721096555311326171e+01  5.726745926083954430e+01  5.734394279773635361e+01  5.790455183096416647e+01
78 2341 5.077010e-02 2.948161e+01  5.721096555311326171e+01  5.721941897276349920e+01  5.738769276165151467e+01  5.807345196149314859e+01
79 2371 5.486623e-02 2.976499e+01  5.720835172740247287e+01  5.720835172740247287e+01  5.736059449875507710e+01  5.775277522032646971e+01
80 2401 4.934091e-02 3.005831e+01  5.719931375631848169e+01  5.719931375631848169e+01  5.729359670792737802e+01  5.988438690514212226e+01
81 2431 5.207945e-02 3.067182e+01  5.719931375631848169e+01  5.720443039459011914e+01  5.730355571608211562e+01  5.762700038588081952e+01
82 2461 6.240889e-02 3.089344e+01  5.719178613479857631e+01  5.719178613479857631e+01  5.733014306702900598e+01  5.764239242439386857e+01
83 2491 6.548043e-02 3.198509e+01  5.719178613479857631e+01  5.719496332399259586e+01  5.730973558936371859e+01  5.826834958934367847e+01
84 2521 6.913914e-02 3.339137e+01  5.719178613479857631e+01  5.723889110973518513e+01  5.736616173782068273e+01  5.791560191019952697e+01
85 2551 7.013077e-02 3.512329e+01  5.716819746660668500e+01  5.716819746660668500e+01  5.730849090664803214e+01  5.787843513692106967e+01
86 2581 6.690674e-02 3.594311e+01  5.716819746660668500e+01  5.722045271796875454e+01  5.732769892656785515e+01  5.764346619258598992e+01
87 2611 5.808126e-02 3.709818e+01  5.716819746660668500e+01  5.718961070601066865e+01  5.737160275744469828e+01  5.800358697133164299e+01
88 2641 5.683647e-02 3.737502e+01  5.716819746660668500e+01  5.722534724222985858e+01  5.732888058793221120e+01  5.783468090802108463e+01
89 2671 5.026448e-02 3.770195e+01  5.716819746660668500e+01  5.719492095629963302e+01  5.733223368851359680e+01  5.775963508300098681e+01
90 2701 5.259114e-02 3.913248e+01  5.716819746660668500e+01  5.718913379021258692e+01  5.727710125223857318e+01  5.737427150127314945e+01
91 2731 5.089025e-02 4.061209e+01  5.716819746660668500e+01  5.719569365331732058e+01  5.728252655304920893e+01  5.801258452451539682e+01
92 2761 5.002975e-02 4.198698e+01  5.715494140453715488e+01  5.715494140453715488e+01  5.726595876408570263e+01  5.740318972394153718e+01
93 2791 5.560542e-02 4.185656e+01  5.715494140453715488e+01  5.718955901839873945e+01  5.725575288535728902e+01  5.740844637934968375e+01
94 2821 4.936332e-02 4.380746e+01  5.715494140453715488e+01  5.720475409377313269e+01  5.727157207607483258e+01  5.746386989550078539e+01
95 2851 4.351724e-02 4.470191e+01  5.715494140453715488e+01  5.718505155593905442e+01  5.725629628422038309e+01  5.754931496041517391e+01
96 2881 3.953343e-02 4.467647e+01  5.715494140453715488e+01  5.717789108835144418e+01  5.723838425753585568e+01  5.739349453213539221e+01
97 2911 4.230308e-02 4.605681e+01  5.715279824120145236e+01  5.715279824120145236e+01  5.723175755101322437e+01  5.733074872046510961e+01
