%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=213361, 2015/08/17 12:27:54.62)
1 31 7.614145e-01 0 0 4.205681e-01 8.303396e-01 5.372092e-01 3.859433e-01 5.256824e-01 3.733965e-01 4.681377e-01 5.524978e-01 5.905108e-01 
2 61 7.085930e-01 0 0 3.818815e-01 7.802599e-01 4.953491e-01 3.566717e-01 4.874096e-01 3.377928e-01 4.168371e-01 5.154768e-01 5.309120e-01 
3 91 6.748846e-01 0 0 3.545351e-01 7.292805e-01 4.692961e-01 3.469558e-01 4.531724e-01 3.156137e-01 3.832110e-01 4.766715e-01 4.911891e-01 
4 121 6.700676e-01 0 0 3.386429e-01 7.230300e-01 4.567334e-01 3.362231e-01 4.382742e-01 3.132743e-01 3.656331e-01 4.690447e-01 4.723402e-01 
5 151 7.161047e-01 0 0 3.513716e-01 7.650219e-01 4.723914e-01 3.685946e-01 4.506503e-01 3.571066e-01 3.713178e-01 4.923489e-01 4.845574e-01 
6 181 8.028252e-01 0 0 3.870556e-01 8.320682e-01 5.077080e-01 4.312031e-01 4.819730e-01 4.014529e-01 4.012320e-01 5.470179e-01 5.642446e-01 
7 211 7.099980e-01 0 0 3.410517e-01 7.392003e-01 4.341014e-01 3.823858e-01 4.144579e-01 3.493431e-01 3.424129e-01 4.841176e-01 5.015427e-01 
8 241 6.411077e-01 0 0 3.005707e-01 6.308251e-01 3.747037e-01 3.472195e-01 3.569020e-01 3.099847e-01 2.961201e-01 4.179539e-01 4.567151e-01 
9 271 6.082258e-01 0 0 2.748856e-01 5.877215e-01 3.407358e-01 3.260121e-01 3.405670e-01 2.865637e-01 2.720076e-01 3.975869e-01 4.392419e-01 
10 301 6.451633e-01 0 0 3.018427e-01 6.035785e-01 3.481258e-01 3.313552e-01 3.556635e-01 3.085167e-01 2.769138e-01 4.325500e-01 4.541145e-01 
11 331 6.801935e-01 0 0 3.103749e-01 6.150900e-01 3.587489e-01 3.359012e-01 3.669319e-01 3.176040e-01 2.890845e-01 4.520148e-01 4.643625e-01 
12 361 6.329275e-01 0 0 2.884946e-01 5.515200e-01 3.253639e-01 3.122039e-01 3.258620e-01 2.883540e-01 2.617086e-01 4.229629e-01 4.292767e-01 
13 391 6.105825e-01 0 0 2.821555e-01 5.220779e-01 3.275242e-01 2.870871e-01 3.016161e-01 2.776680e-01 2.449529e-01 3.946839e-01 4.069375e-01 
14 421 6.604801e-01 0 0 2.947271e-01 5.483434e-01 3.443054e-01 3.059047e-01 3.140973e-01 3.134227e-01 2.816774e-01 4.161520e-01 4.365707e-01 
15 451 6.531272e-01 0 0 2.866765e-01 5.248215e-01 3.276773e-01 2.900542e-01 3.045501e-01 3.085699e-01 2.812762e-01 3.967205e-01 4.134164e-01 
16 481 6.060198e-01 0 0 2.607238e-01 4.794494e-01 2.968514e-01 2.773495e-01 2.715731e-01 2.858987e-01 2.588714e-01 3.499458e-01 3.772842e-01 
