%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=212157, 2015/08/11 16:45:26.58)
1 11 5.538596e+01 1.006863e+02  1.336653758755234733e+01  1.336653758755234733e+01  5.154467338184622349e+01  2.824903834301103027e+12
2 21 5.322233e+01 1.010502e+02  1.336653758755234733e+01  2.626262898092655007e+01  5.155153605984271792e+01  8.950099492978308594e+12
3 31 5.510292e+01 1.016825e+02  1.336653758755234733e+01  3.035822818877326412e+01  5.150780661542277983e+01  5.155153797029823437e+01
4 41 5.653148e+01 1.035266e+02  1.336653758755234733e+01  5.111415065029159877e+01  5.153250177386107111e+01  5.155153549489864417e+01
5 51 5.734306e+01 1.034625e+02  1.336653758755234733e+01  4.986612731133243415e+01  5.151577466390101989e+01  1.429085113284800741e+02
6 61 5.281370e+01 1.047221e+02  1.336653758755234733e+01  2.733693330553520440e+01  5.151464248773307730e+01  1.613836626877447069e+08
7 71 4.888488e+01 1.045582e+02  1.336653758755234733e+01  2.023055563382863653e+01  5.154446173658182317e+01  2.175303381604338810e+07
8 81 4.493214e+01 1.056438e+02  1.336653758755234733e+01  3.315763302465549600e+01  5.134825874102823207e+01  1.436544393830845081e+02
9 91 4.139017e+01 1.063338e+02  1.336653758755234733e+01  4.880020081789028552e+01  5.150033076610976224e+01  5.154864184723628284e+01
10 101 4.047807e+01 1.051108e+02  1.336653758755234733e+01  4.856231055640648009e+01  5.130009161187526701e+01  5.155152561772935371e+01
11 111 3.999159e+01 1.057186e+02  1.336653758755234733e+01  4.558134757260531700e+01  4.974205213094896294e+01  5.150431500610292801e+01
12 121 3.749649e+01 1.092461e+02  1.336653758755234733e+01  1.827413994800415153e+01  4.872288137093987359e+01  5.146062594382308220e+01
13 131 3.665913e+01 1.110876e+02  1.336653758755234733e+01  3.603000663664374059e+01  4.996859664441255688e+01  5.111279094086282981e+01
14 141 3.705728e+01 1.114422e+02  1.336653758755234733e+01  1.614027620924129280e+01  4.397955155522799942e+01  5.091878480412889019e+01
15 151 3.593582e+01 1.118156e+02  1.336653758755234733e+01  1.384305761425896542e+01  4.761701767350632508e+01  6.162778255242552206e+01
16 161 3.521920e+01 1.130443e+02  1.336653758755234733e+01  3.740307120165869037e+01  4.692994558475162137e+01  3.179043164158609696e+06
17 171 3.437584e+01 1.135023e+02  1.179929987698592164e+01  1.179929987698592164e+01  4.205010700664296053e+01  4.975656831644612055e+01
18 181 3.131212e+01 1.156993e+02  1.142788561550852400e+01  1.142788561550852400e+01  4.098028087232400907e+01  5.002745210590676095e+01
19 191 2.895938e+01 1.172907e+02  1.134895426246906958e+01  1.134895426246906958e+01  4.394829481550186046e+01  5.829858707160859369e+06
20 201 2.899880e+01 1.188364e+02  1.041452927100215931e+01  1.041452927100215931e+01  3.406047573637860637e+01  5.149498731447040711e+01
21 211 2.793796e+01 1.202046e+02  9.797859688615748297e+00  9.797859688615748297e+00  2.587432872742750689e+01  1.466041308848467445e+10
22 221 2.481803e+01 1.198427e+02  9.797859688615748297e+00  1.091200706728236547e+01  5.484968762024367095e+01  1.846472844020572603e+08
23 231 2.303802e+01 1.220823e+02  9.797859688615748297e+00  1.091400544045417043e+01  5.522924127178160347e+01  3.491951918083530068e+08
