%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=207758, 2015/08/11 14:11:18.59)
1 11  5.071488898881030138e+01 0 0 4.373472e-01 -1.372476e-01 1.736839e+00 5.506267e-01 -2.198028e+01 1.919220e+00 6.391656e-01 2.692432e+01 8.572660e-02 -6.808216e+00 
2 21  5.154693126497042499e+01 0 0 1.414501e+00 8.771023e-01 1.185169e+00 -3.371689e-01 2.646308e+01 1.984657e+00 9.590498e-01 1.128291e+01 4.092065e-01 2.687094e+00 
3 31  3.039009756555822150e+01 0 0 3.820232e-01 5.527395e-02 1.398449e+00 7.547161e-01 6.411035e+00 1.013902e+00 1.895780e+00 8.277786e+00 1.698875e+00 -3.659674e+00 
4 41  3.490005279802052485e+01 0 0 1.242668e+00 -2.036801e-01 2.180641e+00 1.015151e+00 1.771871e+01 2.101948e+00 1.236278e+00 6.131740e+00 1.341654e+00 -2.972163e-01 
5 51  1.700681276379395968e+01 0 0 4.809113e-01 6.598579e-01 1.601061e+00 7.587610e-01 1.104732e+02 2.435458e+00 1.494664e+00 3.331401e+01 3.317767e+00 -1.094309e+00 
6 61  3.799176062265491538e+01 0 0 1.349195e+00 2.633424e-01 6.531939e-01 7.873123e-01 7.649012e+01 1.132986e+00 3.554517e-01 1.431729e+01 6.633549e+00 1.248903e+01 
7 71  2.888377241658039551e+01 0 0 1.112413e+00 6.328214e-01 1.023973e+00 3.490330e-01 1.442797e+02 1.478511e+00 9.814003e-01 1.930920e+00 7.435061e+00 9.627389e+00 
8 81  1.285266716527377362e+01 0 0 1.511928e+00 1.791026e-01 1.313515e-01 7.450162e-01 6.714584e+01 8.257869e-01 1.095088e+00 7.943508e+00 8.741356e+00 1.244289e+01 
9 91  9.922286990444806776e+00 0 0 1.684024e+00 1.082231e+00 6.466372e-01 1.053225e+00 1.048122e+02 5.934380e-01 1.617910e+00 8.361394e+00 6.202559e+00 2.467658e+01 
10 101  2.600290264484857161e+01 0 0 9.302355e-01 -4.992587e-01 6.321155e-01 1.337218e+00 1.028529e+02 5.343658e-01 1.147221e+00 2.745310e+00 5.970643e-01 -1.845153e+00 
11 111  2.265924780324499466e+01 0 0 7.911498e-01 6.554651e-01 4.712974e-01 1.791188e+00 1.783012e+02 5.348780e-01 1.569485e+00 1.142796e+01 3.882221e+00 1.832002e+01 
12 121  2.120712207121227166e+01 0 0 7.169115e-01 8.105458e-01 4.995769e-01 1.891199e+00 1.508816e+02 2.165375e-01 1.590510e+00 3.396767e+01 5.979185e+00 1.843913e+01 
13 131  1.372229900558215121e+01 0 0 1.315364e+00 6.005769e-01 7.071835e-01 1.564892e+00 7.362341e+01 1.861016e-01 1.521447e+00 2.213798e+01 5.081938e+00 1.900118e+01 
14 141  1.656841003942629342e+01 0 0 1.463587e+00 6.464387e-01 7.257943e-01 9.517412e-01 5.324917e+01 5.404800e-01 1.350083e+00 1.335934e+01 6.032284e+00 1.404103e+01 
15 151  9.887828735048678652e+00 0 0 1.478707e+00 5.375730e-01 6.442878e-01 1.086512e+00 1.280013e+02 7.948493e-01 1.586800e+00 3.839965e+00 6.030004e+00 1.702090e+01 
16 161  1.908686346815111889e+01 0 0 1.714307e+00 8.930244e-01 8.243063e-01 5.360397e-01 2.009423e+02 5.275597e-01 1.538108e+00 6.807802e+00 8.938086e+00 1.793397e+01 
17 171  2.050408772387710599e+01 0 0 1.311612e+00 8.335539e-01 4.200441e-01 1.815804e+00 1.595524e+02 7.242042e-01 1.577046e+00 6.591934e+00 4.532698e+00 1.732621e+01 
18 181  2.080498138781243256e+01 0 0 9.988365e-01 9.760704e-01 5.948673e-01 2.004059e+00 1.765496e+02 9.696559e-01 1.144690e+00 3.224312e+00 3.525534e+00 1.749060e+01 
19 191  6.955931904898794649e+00 0 0 1.533798e+00 5.215926e-01 9.290267e-01 1.840044e+00 1.407350e+02 7.171918e-01 1.949379e+00 5.597455e+00 7.849886e+00 2.043129e+01 
20 201  8.761560000051316521e+00 0 0 9.092640e-01 9.448402e-01 1.164603e+00 1.631890e+00 1.270483e+02 6.945626e-01 1.768726e+00 6.608916e+00 7.576410e+00 1.698709e+01 
21 211  9.800365817561665693e+00 0 0 1.009793e+00 1.034144e+00 9.139840e-01 1.502484e+00 1.518993e+02 1.032175e+00 1.560465e+00 6.167571e+00 7.606276e+00 1.421941e+01 
22 221  1.469850413386307153e+01 0 0 1.388294e+00 6.622420e-01 3.947377e-01 1.469764e+00 1.310424e+02 1.043007e+00 1.520330e+00 9.188224e+00 6.686569e+00 1.605436e+01 
23 231  7.922176774212292827e+00 0 0 1.555832e+00 8.026942e-01 7.380602e-01 1.291971e+00 1.746971e+02 9.107580e-01 1.215378e+00 7.668247e+00 7.253234e+00 1.683185e+01 
