%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=212474, 2015/08/18 18:12:53.75)
1 41  2.867060785690417788e+02 0 0 3.441508e+00 5.162542e-01 7.399778e-01 -2.660385e+03 4.092079e+00 6.722054e-01 5.332677e-01 1.043978e+00 1.317761e+00 
2 81  2.806871093275040039e+02 0 0 3.733508e+00 1.434926e+00 1.043448e+00 -3.585121e+03 2.981241e+00 1.029582e+00 5.510948e-01 9.823861e-01 1.024322e+00 
3 121  2.781019220753672698e+02 0 0 3.294777e+00 8.938517e-01 6.889200e-01 -9.700029e+02 2.014274e+00 6.567177e-01 1.918994e+00 4.568061e-01 6.821127e-01 
4 161  2.829034323900881418e+02 0 0 2.281296e+00 1.439862e+00 1.443043e+00 -2.400378e+03 2.055441e+00 8.916817e-01 7.421290e-02 5.904988e-01 9.456665e-01 
5 201  2.840022484509009928e+02 0 0 1.552359e+00 -3.173715e-01 1.133604e+00 5.715891e+03 3.027743e+00 8.814964e-01 1.152185e+00 9.918395e-01 4.897497e-01 
6 241  2.863305791474083435e+02 0 0 2.258817e-01 8.719194e-02 9.385470e-01 4.003716e+03 3.437714e+01 3.331079e-01 1.537689e+00 1.184180e+00 1.127184e+00 
7 281  1.367500656482034174e+02 0 0 2.046175e+00 4.081661e-01 7.521268e-01 2.844481e+03 2.209253e+01 7.209536e-01 1.508669e+00 3.368555e-01 1.151946e+00 
8 321  4.382603612130179016e+01 0 0 3.199642e+00 2.275638e-02 2.432853e-01 2.597054e+03 1.760586e+01 5.383558e-01 1.558788e+00 3.988238e-01 1.289243e+00 
9 361  1.086889997973197239e+02 0 0 5.779625e+00 1.266036e-02 9.084600e-01 6.442961e+03 1.381769e+01 6.411928e-01 1.481806e+00 2.472131e-01 7.720953e-01 
10 401  9.730952594057026772e+01 0 0 3.968663e+00 1.003548e-01 6.616805e-01 3.522519e+03 3.104298e+01 6.574774e-01 1.285014e+00 3.623944e-01 7.435316e-01 
11 441  4.709649855343489833e+01 0 0 2.597487e+00 4.692507e-01 6.725862e-01 9.562720e+02 1.913640e+01 2.061699e-01 1.493960e+00 1.829812e-01 9.644627e-01 
12 481  4.804997954865041265e+01 0 0 3.616079e+00 3.165510e-01 6.871203e-01 5.928397e+03 2.204654e+01 4.923833e-01 1.673396e+00 7.147748e-02 1.008996e+00 
13 521  4.535583883179616294e+01 0 0 2.045954e+00 7.813771e-01 1.486988e-01 9.358502e+02 2.894337e+01 -9.133187e-02 9.684927e-01 1.790952e-01 1.196864e+00 
14 561  5.925506211426936432e+01 0 0 2.425979e+00 7.081237e-02 6.096431e-01 6.261253e+03 2.949958e+01 8.349560e-01 1.346819e+00 4.426986e-01 5.483097e-01 
15 601  2.824304524513755155e+02 0 0 1.759638e-01 4.730094e-01 6.869464e-01 1.629010e+03 1.736310e+01 1.847352e-01 7.203585e-01 3.715071e-01 8.818556e-01 
16 641  5.623085732205819198e+01 0 0 1.548897e+00 6.382957e-01 7.021999e-01 1.021429e+03 2.520364e+01 6.937073e-01 6.241509e-01 5.697800e-01 7.525028e-01 
17 681  1.372785332759479502e+02 0 0 1.367327e+00 8.111036e-01 6.524368e-01 1.032881e+03 2.386803e+01 8.514998e-01 9.529663e-01 7.478628e-01 9.848111e-01 
18 721  5.762568554406212229e+01 0 0 5.573552e-01 5.173452e-01 5.274915e-01 5.148403e+03 2.116080e+01 7.245026e-01 1.077769e+00 3.183525e-01 1.357696e+00 
19 761  1.630959091521603170e+02 0 0 2.041861e+00 3.110961e-01 8.495643e-01 3.366694e+03 1.865557e+01 1.031858e+00 8.733893e-01 1.495757e-01 7.381750e-01 
20 801  8.949079453130609352e+01 0 0 1.394021e+00 6.644735e-01 4.490346e-01 3.694975e+03 1.300025e+01 6.827849e-01 1.325983e+00 6.017121e-02 6.979688e-01 
21 841  7.049651111413939475e+01 0 0 2.519170e+00 1.772612e-01 8.374086e-01 5.427450e+03 2.352382e+01 1.224011e+00 1.070777e+00 3.266682e-01 1.062495e+00 
22 881  2.230625432064459233e+02 0 0 1.189657e+00 2.538043e-01 7.086122e-01 1.351885e+03 1.788157e+01 5.782755e-01 5.835398e-01 3.216603e-01 8.514322e-01 
23 921  5.508137096549601353e+01 0 0 6.515775e-01 7.911124e-01 5.782249e-01 2.651497e+03 2.355077e+01 4.099978e-01 8.735392e-01 3.506689e-01 7.961728e-01 
24 961  8.353547762975600222e+01 0 0 1.277591e+00 4.797518e-01 5.692800e-01 1.787231e+03 2.527347e+01 7.583555e-01 1.273348e+00 4.807788e-01 9.146198e-01 
25 1001  5.362315684278094352e+01 0 0 1.682796e+00 4.073943e-01 3.549359e-01 8.614270e+02 2.153969e+01 7.338117e-01 1.235776e+00 5.025652e-01 7.821512e-01 
26 1041  4.747830185994116903e+01 0 0 1.547733e+00 1.324260e-01 5.054288e-01 2.999250e+03 2.344356e+01 6.442446e-01 1.013264e+00 4.590126e-01 9.450920e-01 
27 1081  7.465246577278792017e+01 0 0 1.111238e+00 2.777629e-01 5.159241e-01 1.472496e+03 2.218758e+01 5.302948e-01 4.969556e-01 5.011789e-01 7.163447e-01 
28 1121  5.323360674292793959e+01 0 0 9.277138e-01 4.141626e-01 6.224096e-01 9.778156e+02 2.148421e+01 5.935294e-01 6.137005e-01 7.548719e-01 7.547452e-01 
29 1161  4.830617290097786309e+01 0 0 1.782726e+00 4.036987e-01 5.137431e-01 2.626965e+03 2.425495e+01 6.451960e-01 9.852669e-01 2.264988e-01 8.904841e-01 
30 1201  5.155528887891602352e+01 0 0 2.079815e+00 1.523934e-01 7.860036e-01 2.419330e+03 2.376532e+01 6.292437e-01 6.848634e-01 4.632451e-01 8.552918e-01 
31 1241  4.891566481441982717e+01 0 0 1.361124e+00 3.057893e-01 6.493301e-01 2.477891e+03 2.381444e+01 6.441268e-01 7.867110e-01 3.975510e-01 1.007320e+00 
32 1281  5.140247159623749695e+01 0 0 1.067378e+00 5.374551e-01 6.691229e-01 3.105556e+03 2.617252e+01 6.630161e-01 8.496841e-01 3.740511e-01 8.990022e-01 
33 1321  4.669605943734507747e+01 0 0 1.730522e+00 3.992130e-01 7.511340e-01 3.167651e+03 2.552307e+01 5.904929e-01 1.044119e+00 2.821281e-01 1.033046e+00 
34 1361  4.892310055001117064e+01 0 0 1.648344e+00 2.838044e-01 5.491765e-01 1.414479e+03 2.560357e+01 5.645135e-01 9.139446e-01 5.513194e-01 8.589923e-01 
35 1401  5.088416922301648526e+01 0 0 1.459862e+00 2.867455e-01 6.244460e-01 1.778189e+03 2.482330e+01 6.462006e-01 6.674154e-01 5.289435e-01 8.837315e-01 
36 1441  4.737429418875987608e+01 0 0 1.376232e+00 3.463564e-01 5.392069e-01 3.422823e+03 2.491499e+01 7.215242e-01 9.484047e-01 3.040252e-01 1.099604e+00 
37 1481  4.739572621125351759e+01 0 0 1.736672e+00 2.381784e-01 5.575235e-01 2.113350e+03 2.532723e+01 6.390074e-01 9.400739e-01 4.563038e-01 9.922906e-01 
38 1521  4.704136335686035153e+01 0 0 1.682819e+00 3.064864e-01 5.198155e-01 1.870229e+03 2.367345e+01 6.458167e-01 1.019751e+00 3.872845e-01 1.006784e+00 
39 1561  4.721523412158770583e+01 0 0 1.665673e+00 4.059911e-01 7.029949e-01 2.337343e+03 2.385361e+01 6.360418e-01 8.981731e-01 3.165088e-01 1.041615e+00 
40 1601  4.728535402915417762e+01 0 0 1.527952e+00 3.385192e-01 6.140140e-01 2.114181e+03 2.374446e+01 6.311362e-01 9.633095e-01 3.882518e-01 9.810802e-01 
41 1641  4.593227268176652700e+01 0 0 1.664645e+00 3.285146e-01 6.189988e-01 2.914126e+03 2.586037e+01 6.464804e-01 1.098007e+00 3.550340e-01 1.080655e+00 
42 1681  4.655151235955291611e+01 0 0 1.395660e+00 4.487472e-01 6.569782e-01 2.594582e+03 2.414002e+01 6.505274e-01 9.935437e-01 3.441314e-01 1.082852e+00 
43 1721  4.586747371015037800e+01 0 0 1.439642e+00 4.731423e-01 5.931448e-01 2.904576e+03 2.541704e+01 6.373885e-01 1.090988e+00 3.162162e-01 1.128294e+00 
44 1761  4.509525628505964789e+01 0 0 1.342805e+00 5.170968e-01 5.932216e-01 4.054432e+03 2.475645e+01 6.896004e-01 1.045836e+00 2.345048e-01 1.183599e+00 
45 1801  4.466494027684926493e+01 0 0 1.636936e+00 4.759308e-01 5.335785e-01 3.639106e+03 2.568359e+01 6.724723e-01 1.199351e+00 2.346122e-01 1.179560e+00 
46 1841  4.486680955201708798e+01 0 0 1.493600e+00 3.988463e-01 5.593969e-01 2.943514e+03 2.484478e+01 6.843787e-01 1.140418e+00 3.262595e-01 1.170407e+00 
47 1881  4.554129161946118387e+01 0 0 1.426354e+00 4.816328e-01 6.757943e-01 2.943345e+03 2.574481e+01 6.661389e-01 1.045850e+00 3.422362e-01 1.186755e+00 
48 1921  4.491689669880402391e+01 0 0 1.523176e+00 4.367424e-01 6.250737e-01 2.290913e+03 2.474316e+01 6.705061e-01 1.169681e+00 3.964699e-01 1.146318e+00 
49 1961  4.407037602276226096e+01 0 0 1.664142e+00 4.354263e-01 5.501981e-01 2.846136e+03 2.514644e+01 6.614179e-01 1.331030e+00 3.139807e-01 1.249344e+00 
50 2001  4.477794853707126776e+01 0 0 1.428990e+00 4.556493e-01 4.979025e-01 2.805923e+03 2.403527e+01 6.468513e-01 1.171820e+00 2.816511e-01 1.170898e+00 
51 2041  4.368533528748311312e+01 0 0 1.895088e+00 3.955936e-01 6.455984e-01 3.007174e+03 2.387474e+01 6.807933e-01 1.366625e+00 2.871282e-01 1.299220e+00 
52 2081  4.384277513270939863e+01 0 0 1.619593e+00 4.147101e-01 5.177107e-01 3.002478e+03 2.527821e+01 6.471096e-01 1.301183e+00 2.998803e-01 1.259779e+00 
53 2121  4.365420571180524689e+01 0 0 1.627045e+00 4.056004e-01 5.062875e-01 3.444577e+03 2.563184e+01 6.470703e-01 1.356875e+00 2.785527e-01 1.307133e+00 
54 2161  4.381491219345695498e+01 0 0 1.527936e+00 4.560173e-01 5.673240e-01 3.845169e+03 2.500225e+01 6.601426e-01 1.248472e+00 2.523381e-01 1.307149e+00 
55 2201  4.419995312748300620e+01 0 0 1.705022e+00 4.178490e-01 5.529829e-01 3.221739e+03 2.653989e+01 5.854548e-01 1.178980e+00 2.758763e-01 1.247857e+00 
56 2241  4.404192640421045724e+01 0 0 1.635583e+00 4.161297e-01 5.810729e-01 2.799341e+03 2.487758e+01 6.853374e-01 1.343373e+00 3.395140e-01 1.241912e+00 
57 2281  4.375547328493664878e+01 0 0 1.821405e+00 4.296245e-01 6.077151e-01 3.139685e+03 2.405987e+01 6.476490e-01 1.402833e+00 2.590019e-01 1.335675e+00 
58 2321  4.376531910150117710e+01 0 0 1.806768e+00 3.880097e-01 5.577957e-01 3.420348e+03 2.538268e+01 6.360024e-01 1.336902e+00 2.615148e-01 1.279522e+00 
59 2361  4.363193873737645845e+01 0 0 1.460169e+00 4.080240e-01 5.492944e-01 3.299963e+03 2.454271e+01 6.731083e-01 1.374907e+00 3.183382e-01 1.306737e+00 
60 2401  4.370383888108096926e+01 0 0 1.502152e+00 4.263944e-01 5.826376e-01 3.128918e+03 2.404401e+01 6.791697e-01 1.289251e+00 3.066546e-01 1.273310e+00 
61 2441  4.383491173739152202e+01 0 0 1.415715e+00 4.716730e-01 5.801067e-01 3.322523e+03 2.619523e+01 6.613468e-01 1.237964e+00 3.288121e-01 1.271600e+00 
62 2481  4.360573039529755590e+01 0 0 1.727597e+00 4.961592e-01 6.194871e-01 3.300597e+03 2.420447e+01 7.705330e-01 1.369843e+00 2.712415e-01 1.345824e+00 
63 2521  4.382717603271849072e+01 0 0 1.598519e+00 4.941686e-01 5.412732e-01 2.624762e+03 2.540637e+01 7.140273e-01 1.317019e+00 3.436888e-01 1.267226e+00 
64 2561  4.369531055691330579e+01 0 0 1.547774e+00 5.142339e-01 6.646982e-01 3.308406e+03 2.471097e+01 7.081440e-01 1.272636e+00 2.955522e-01 1.284741e+00 
