10.302,10.302,10.302,10.302,10.302,10.302,10.302,10.302,9.9627,9.7077,10.521,10.433,10.62,10.179,10.179,10.365,10.365,10.386,10.386,10.386,10.29,10.29,10.29,10.048,10.048,10.29,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.843,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.048,10.422,10.048,10.998,10.998,10.422,10.843,10.998,10.048,10.843,10.998,10.102,10.998,10.843,10.102,10.102,10.063,10.063
10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.346,10.104,9.7145,10.343,10.446,10.688,10.225,10.225,10.406,10.406,10.355,10.355,10.355,10.226,10.226,10.226,10.034,10.034,10.226,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.794,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.034,10.856,10.034,11.004,11.004,10.856,10.794,11.004,10.034,10.794,11.004,10.265,11.004,10.794,10.265,10.265,10.452,10.452
10.354,10.354,10.354,10.354,10.354,10.354,10.354,10.354,10.101,9.3493,10.216,10.444,10.71,10.154,10.154,10.468,10.468,10.403,10.403,10.403,10.283,10.283,10.283,10.186,10.186,10.283,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.729,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.186,10.614,10.186,10.516,10.516,10.614,10.729,10.516,10.186,10.729,10.516,10.793,10.516,10.729,10.793,10.793,10.381,10.381
10.485,10.485,10.485,10.485,10.485,10.485,10.485,10.485,10.494,9.9133,10.048,10.501,10.882,10.312,10.312,10.381,10.381,10.631,10.631,10.631,10.494,10.494,10.494,10.684,10.684,10.494,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,10.684,11.063,10.684,9.7503,10.684,9.7503,9.7503,10.684,10.684,10.684,9.7503,10.498,10.684,10.48,10.48,10.498,11.063,10.48,9.7503,11.063,10.48,11.342,10.48,11.063,11.342,11.342,9.2873,9.2873
10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.792,10.443,10.078,10.465,10.565,10.947,10.371,10.371,10.719,10.719,10.957,10.957,10.957,10.482,10.482,10.482,10.771,10.771,10.482,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,10.771,11.124,10.771,10.27,10.771,10.27,10.27,10.771,10.771,10.771,10.27,10.948,10.771,10.854,10.854,10.948,11.124,10.854,10.27,11.124,10.854,11.399,10.854,11.124,11.399,11.399,9.3038,9.3038
11.028,11.028,11.028,11.028,11.028,11.028,11.028,11.028,10.491,10.05,10.77,10.626,11.094,10.566,10.566,10.757,10.757,11.103,11.103,11.103,10.585,10.585,10.585,10.846,10.846,10.585,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,10.846,11.174,10.846,10.255,10.846,10.255,10.255,10.846,10.846,10.846,10.255,10.849,10.846,11.171,11.171,10.849,11.174,11.171,10.255,11.174,11.171,11.63,11.171,11.174,11.63,11.63,9.3244,9.3244
11.075,11.075,11.075,11.075,11.075,11.075,11.075,11.075,10.441,9.9971,10.872,10.332,11.098,10.407,10.407,10.628,10.628,11.004,11.004,11.004,10.466,10.466,10.466,10.758,10.758,10.466,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.758,10.925,10.758,10.472,10.758,10.472,10.472,10.758,10.758,10.758,10.472,10.706,10.758,11.102,11.102,10.706,10.925,11.102,10.472,10.925,11.102,11.299,11.102,10.925,11.299,11.299,8.3075,8.3075
10.827,10.827,10.827,10.827,10.827,10.827,10.827,10.827,10.373,9.9648,10.863,10.308,11.027,10.587,10.587,10.606,10.606,10.941,10.941,10.941,10.464,10.464,10.464,10.579,10.579,10.464,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,10.579,11.207,10.579,10.147,10.579,10.147,10.147,10.579,10.579,10.579,10.147,10.547,10.579,10.971,10.971,10.547,11.207,10.971,10.147,11.207,10.971,10.263,10.971,11.207,10.263,10.263,8.718,8.718
10.072,10.072,10.072,10.072,10.072,10.072,10.072,10.072,10.024,10.304,10.411,10.133,10.755,10.394,10.394,10.17,10.17,10.796,10.796,10.796,10.245,10.245,10.245,10.493,10.493,10.245,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,10.493,11.196,10.493,9.9215,10.493,9.9215,9.9215,10.493,10.493,10.493,9.9215,10.273,10.493,10.88,10.88,10.273,11.196,10.88,9.9215,11.196,10.88,9.9745,10.88,11.196,9.9745,9.9745,8.6131,8.6131
9.7276,9.7276,9.7276,9.7276,9.7276,9.7276,9.7276,9.7276,10.193,10.2,10.613,9.9016,10.814,10.214,10.214,10.332,10.332,10.647,10.647,10.647,10.21,10.21,10.21,10.38,10.38,10.21,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,11.03,10.38,9.8966,10.38,9.8966,9.8966,10.38,10.38,10.38,9.8966,10.829,10.38,10.831,10.831,10.829,11.03,10.831,9.8966,11.03,10.831,9.2946,10.831,11.03,9.2946,9.2946,8.5713,8.5713
9.8703,9.8703,9.8703,9.8703,9.8703,9.8703,9.8703,9.8703,9.8763,10.27,9.9163,9.8003,10.698,10.394,10.394,10.099,10.099,10.397,10.397,10.397,10.041,10.041,10.041,9.9773,9.9773,10.041,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,9.9773,11.466,9.9773,10.132,9.9773,10.132,10.132,9.9773,9.9773,9.9773,10.132,10.881,9.9773,10.937,10.937,10.881,11.466,10.937,10.132,11.466,10.937,9.7203,10.937,11.466,9.7203,9.7203,9.6113,9.6113
9.9334,9.9334,9.9334,9.9334,9.9334,9.9334,9.9334,9.9334,9.7744,10.132,9.8424,9.8874,10.58,10.268,10.268,9.9984,9.9984,10.265,10.265,10.265,9.9914,9.9914,9.9914,9.8924,9.8924,9.9914,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,9.8924,11.024,9.8924,10.15,9.8924,10.15,10.15,9.8924,9.8924,9.8924,10.15,10.647,9.8924,10.837,10.837,10.647,11.024,10.837,10.15,11.024,10.837,9.5134,10.837,11.024,9.5134,9.5134,9.1401,9.1401
9.8532,9.8532,9.8532,9.8532,9.8532,9.8532,9.8532,9.8532,9.4382,9.9612,9.5402,9.5252,10.22,9.7852,9.7852,9.7902,9.7902,9.8982,9.8982,9.8982,9.4052,9.4052,9.4052,9.6572,9.6572,9.4052,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,9.6572,10.516,9.6572,9.6412,9.6572,9.6412,9.6412,9.6572,9.6572,9.6572,9.6412,10.303,9.6572,10.598,10.598,10.303,10.516,10.598,9.6412,10.516,10.598,9.2162,10.598,10.516,9.2162,9.2162,9.2622,9.2622
9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.4341,9.4581,9.4681,9.7181,10.316,9.5751,9.5751,9.8981,9.8981,9.9571,9.9571,9.9571,9.5961,9.5961,9.5961,9.6891,9.6891,9.5961,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,9.6891,10.134,9.6891,9.4811,9.6891,9.4811,9.4811,9.6891,9.6891,9.6891,9.4811,10.215,9.6891,10.423,10.423,10.215,10.134,10.423,9.4811,10.134,10.423,9.5251,10.423,10.134,9.5251,9.5251,8.7439,8.7439
10.118,10.118,10.118,10.118,10.118,10.118,10.118,10.118,9.303,9.569,9.359,9.44,9.903,9.679,9.679,9.518,9.518,9.962,9.962,9.962,9.379,9.379,9.379,9.48,9.48,9.379,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,10.09,9.48,9.531,9.48,9.531,9.531,9.48,9.48,9.48,9.531,9.656,9.48,10.287,10.287,9.656,10.09,10.287,9.531,10.09,10.287,10.134,10.287,10.09,10.134,10.134,9.1151,9.1151
9.9129,9.9129,9.9129,9.9129,9.9129,9.9129,9.9129,9.9129,9.1918,9.5369,9.3049,9.3749,9.8309,9.3739,9.3739,9.4159,9.4159,9.7779,9.7779,9.7779,9.2229,9.2229,9.2229,9.3429,9.3429,9.2229,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.3429,9.9359,9.3429,9.3959,9.3429,9.3959,9.3959,9.3429,9.3429,9.3429,9.3959,9.8489,9.3429,10.076,10.076,9.8489,9.9359,10.076,9.3959,9.9359,10.076,10.029,10.076,9.9359,10.029,10.029,8.9526,8.9526
9.8545,9.8545,9.8545,9.8545,9.8545,9.8545,9.8545,9.8545,9.1564,9.3405,9.1837,9.2875,9.6865,9.3515,9.3515,9.3045,9.3045,9.6725,9.6725,9.6725,9.1209,9.1209,9.1209,9.2835,9.2835,9.1209,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.2835,9.7365,9.2835,9.14,9.2835,9.14,9.14,9.2835,9.2835,9.2835,9.14,8.9519,9.2835,9.5445,9.5445,8.9519,9.7365,9.5445,9.14,9.7365,9.5445,9.5915,9.5445,9.7365,9.5915,9.5915,8.9124,8.9124
9.7738,9.7738,9.7738,9.7738,9.7738,9.7738,9.7738,9.7738,9.0914,9.3758,9.1421,9.3058,9.7028,9.2438,9.2438,9.3078,9.3078,9.6988,9.6988,9.6988,9.1585,9.1585,9.1585,9.2388,9.2388,9.1585,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.2388,9.6928,9.2388,9.163,9.2388,9.163,9.163,9.2388,9.2388,9.2388,9.163,8.899,9.2388,9.5048,9.5048,8.899,9.6928,9.5048,9.163,9.6928,9.5048,9.7418,9.5048,9.6928,9.7418,9.7418,9.2848,9.2848
9.7159,9.7159,9.7159,9.7159,9.7159,9.7159,9.7159,9.7159,9.0211,9.2007,9.0658,9.1721,9.6189,9.2879,9.2879,9.3389,9.3389,9.6589,9.6589,9.6589,9.0746,9.0746,9.0746,9.3389,9.3389,9.0746,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.3389,9.1298,9.1298,9.4219,9.1298,9.2274,9.1298,9.2274,9.2274,9.1298,9.1298,9.1298,9.2274,8.968,9.1298,9.5019,9.5019,8.968,9.4219,9.5019,9.2274,9.4219,9.5019,9.6279,9.5019,9.4219,9.6279,9.6279,9.0197,9.0197
9.8111,9.8111,9.8111,9.8111,9.8111,9.8111,9.8111,9.8111,9.1611,9.2811,9.0518,9.2547,9.6961,9.3161,9.3161,9.3911,9.3911,9.6241,9.6241,9.6241,9.221,9.221,9.221,9.4871,9.4871,9.221,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.4871,9.2741,9.2741,9.6031,9.2741,9.2631,9.2741,9.2631,9.2631,9.2741,9.2741,9.2741,9.2631,9.1284,9.2741,9.5861,9.5861,9.1284,9.6031,9.5861,9.2631,9.6031,9.5861,9.7541,9.5861,9.6031,9.7541,9.7541,8.9906,8.9906
9.5173,9.5173,9.5173,9.5173,9.5173,9.5173,9.5173,9.5173,8.9995,9.0211,8.9522,8.9364,9.5023,9.1583,9.1583,9.1408,9.1408,9.4193,9.4193,9.4193,9.0293,9.0293,9.0293,9.3673,9.3673,9.0293,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.3673,9.0758,9.0758,9.3393,9.0758,8.9609,9.0758,8.9609,8.9609,9.0758,9.0758,9.0758,8.9609,9.0118,9.0758,9.2983,9.2983,9.0118,9.3393,9.2983,8.9609,9.3393,9.2983,8.9667,9.2983,9.3393,8.9667,8.9667,8.665,8.665
9.491,9.491,9.491,9.491,9.491,9.491,9.491,9.491,8.8469,9.1555,8.8842,9.002,9.417,9.1142,9.1142,9.0874,9.0874,9.358,9.358,9.358,9.1782,9.1782,9.1782,9.2201,9.2201,9.1782,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.2201,9.0024,9.0024,9.1773,9.0024,8.9859,9.0024,8.9859,8.9859,9.0024,9.0024,9.0024,8.9859,8.9757,9.0024,9.2498,9.2498,8.9757,9.1773,9.2498,8.9859,9.1773,9.2498,8.859,9.2498,9.1773,8.859,8.859,8.2482,8.2482
9.2326,9.2326,9.2326,9.2326,9.2326,9.2326,9.2326,9.2326,8.8041,8.8606,8.7854,8.8626,9.2077,8.9621,8.9621,8.9768,8.9768,9.1748,9.1748,9.1748,8.9067,8.9067,8.9067,9.0695,9.0695,8.9067,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,9.0695,8.8435,8.8435,9.0813,8.8435,8.8005,8.8435,8.8005,8.8005,8.8435,8.8435,8.8435,8.8005,8.7343,8.8435,9.052,9.052,8.7343,9.0523,9.052,8.8005,9.0813,9.052,8.7691,9.052,9.0523,8.7691,8.7691,8.4511,8.4511
9.4685,9.4685,9.4685,9.4685,9.4685,9.4685,9.4685,9.4685,9.2057,9.1859,9.2628,9.1931,9.6615,9.3865,9.3865,9.3895,9.3895,9.5965,9.5965,9.5965,9.3115,9.3115,9.3115,9.5495,9.5495,9.3115,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.5495,9.4265,9.4265,9.5925,9.4265,9.3145,9.4265,9.3145,9.3145,9.4265,9.4265,9.4265,9.3145,9.0187,9.4265,9.4995,9.4995,9.0187,9.3435,9.4995,9.3145,9.5925,9.4995,9.1117,9.4995,9.3435,9.1117,9.1117,8.8386,8.8386
9.482,9.482,9.482,9.482,9.482,9.482,9.482,9.482,9.389,9.5,9.1665,9.351,9.681,9.422,9.422,9.603,9.603,9.668,9.668,9.668,9.433,9.433,9.433,9.665,9.665,9.433,9.665,9.665,9.665,9.665,9.665,9.665,9.665,9.665,9.665,9.665,9.665,9.555,9.555,9.635,9.555,9.374,9.555,9.374,9.374,9.555,9.555,9.555,9.374,9.357,9.555,9.484,9.484,9.357,9.529,9.484,9.374,9.635,9.484,9.2268,9.484,9.529,9.2268,9.2268,8.8587,8.8587
9.4964,9.4964,9.4964,9.4964,9.4964,9.4964,9.4964,9.4964,9.8044,9.4294,9.1473,9.2927,9.7634,9.4904,9.4904,9.7254,9.7254,9.8864,9.8864,9.8864,9.6494,9.6494,9.6494,9.7314,9.7314,9.6494,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.7314,9.6914,9.6914,9.8034,9.6914,9.3904,9.6914,9.3904,9.3904,9.6914,9.6914,9.6914,9.3904,9.6934,9.6914,9.5624,9.5624,9.6934,9.6584,9.5624,9.3904,9.8034,9.5624,9.2198,9.5624,9.6584,9.2198,9.2198,8.9007,8.9007
9.6767,9.6767,9.6767,9.6767,9.6767,9.6767,9.6767,9.6767,10.016,9.6297,9.5027,9.5937,9.9567,9.6297,9.6297,10.031,10.031,10.132,10.132,10.132,9.8437,9.8437,9.8437,10.098,10.098,9.8437,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,10.098,9.9977,9.9977,9.6767,9.9977,9.7047,9.9977,9.7047,9.7047,9.9977,9.9977,9.9977,9.7047,10.071,9.9977,9.7527,9.7527,10.071,9.7927,9.7527,9.7047,9.6767,9.7527,9.5727,9.7527,9.7927,9.5727,9.5727,9.3747,9.3747
9.8371,9.8371,9.8371,9.8371,9.8371,9.8371,9.8371,9.8371,10.175,9.6171,9.7531,9.8991,10.13,9.9111,9.9111,10.075,10.075,10.165,10.165,10.165,9.9351,9.9351,9.9351,10.149,10.149,9.9351,10.149,10.149,10.149,10.149,10.149,10.149,10.149,10.149,10.149,10.149,10.149,10.068,10.068,9.6781,10.068,9.7061,10.068,9.7061,9.7061,10.068,10.068,10.068,9.7061,10.354,10.068,10.043,10.043,10.354,9.8471,10.043,9.7061,9.6781,10.043,9.7351,10.043,9.8471,9.7351,9.7351,9.6731,9.6731
9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.9241,9.9331,9.6381,9.8351,9.9631,10.274,9.8701,9.8701,10.182,10.182,10.281,10.281,10.281,10.067,10.067,10.067,10.137,10.137,10.067,10.137,10.137,10.137,10.137,10.137,10.137,10.137,10.137,10.137,10.137,10.137,10.118,10.118,9.6681,10.118,9.5931,10.118,9.5931,9.5931,10.118,10.118,10.118,9.5931,10.682,10.118,9.8341,9.8341,10.682,9.6321,9.8341,9.5931,9.6681,9.8341,9.7101,9.8341,9.6321,9.7101,9.7101,9.8041,9.8041
9.9996,9.9996,9.9996,9.9996,9.9996,9.9996,9.9996,9.9996,10.053,9.8036,9.7816,10.042,10.487,9.9566,9.9566,10.33,10.33,10.464,10.464,10.464,10.206,10.206,10.206,10.366,10.366,10.206,10.366,10.366,10.366,10.366,10.366,10.366,10.366,10.366,10.366,10.366,10.366,10.19,10.19,10.064,10.19,9.8726,10.19,9.8726,9.8726,10.19,10.19,10.19,9.8726,10.236,10.19,9.9606,9.9606,10.236,9.8606,9.9606,9.8726,10.064,9.9606,10.023,9.9606,9.8606,10.023,10.023,9.7906,9.7906
10.184,10.184,10.184,10.184,10.184,10.184,10.184,10.184,10.179,9.9656,10.034,10.108,10.678,10.145,10.145,10.305,10.305,10.479,10.479,10.479,10.412,10.412,10.412,10.427,10.427,10.412,10.427,10.427,10.427,10.427,10.427,10.427,10.427,10.427,10.427,10.427,10.427,10.216,10.216,10.256,10.216,9.8296,10.216,9.8296,9.8296,10.216,10.216,10.216,9.8296,10.385,10.216,10.232,10.232,10.385,10.189,10.232,9.8296,10.256,10.232,10.191,10.232,10.189,10.191,10.191,10.111,10.111
9.9342,9.9342,9.9342,9.9342,9.9342,9.9342,9.9342,9.9342,10.483,10.559,10.087,10.363,10.958,10.302,10.302,10.37,10.37,10.656,10.656,10.656,10.516,10.516,10.516,10.583,10.583,10.516,10.583,10.583,10.583,10.583,10.583,10.583,10.583,10.583,10.583,10.583,10.583,10.398,10.398,10.398,10.398,10.016,10.398,10.016,10.016,10.398,10.398,10.398,10.016,10.702,10.398,10.499,10.499,10.702,10.38,10.499,10.016,10.398,10.499,10.009,10.499,10.38,10.009,10.009,9.9712,9.9712
9.9729,9.9729,9.9729,9.9729,9.9729,9.9729,9.9729,9.9729,10.628,10.395,10.055,10.143,10.769,10.377,10.377,10.542,10.542,10.475,10.475,10.475,10.605,10.605,10.605,10.528,10.528,10.605,10.528,10.528,10.528,10.528,10.528,10.528,10.528,10.528,10.528,10.528,10.528,10.328,10.328,10.292,10.328,10.095,10.328,10.095,10.095,10.328,10.328,10.328,10.095,10.817,10.328,10.594,10.594,10.817,10.444,10.594,10.095,10.292,10.594,10.029,10.594,10.444,10.029,10.029,10.136,10.136
9.933,9.933,9.933,9.933,9.933,9.933,9.933,9.933,10.549,10.328,10.113,10.011,10.574,10.425,10.425,10.623,10.623,10.431,10.431,10.431,10.551,10.551,10.551,10.439,10.439,10.551,10.439,10.439,10.439,10.439,10.439,10.439,10.439,10.439,10.439,10.439,10.439,10.294,10.294,10.225,10.294,9.953,10.294,9.953,9.953,10.294,10.294,10.294,9.953,10.831,10.294,10.626,10.626,10.831,10.549,10.626,9.953,10.225,10.626,10.178,10.626,10.549,10.178,10.178,10.496,10.496
9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,9.9283,10.528,10.205,10.163,10.163,10.503,10.623,10.623,10.722,10.722,10.222,10.222,10.222,10.562,10.562,10.562,10.527,10.527,10.562,10.527,10.527,10.527,10.527,10.527,10.527,10.527,10.527,10.527,10.527,10.527,10.508,10.508,10.323,10.508,9.9843,10.508,9.9843,9.9843,10.508,10.508,10.508,9.9843,10.75,10.508,10.733,10.733,10.75,10.341,10.733,9.9843,10.323,10.733,10.769,10.733,10.341,10.769,10.769,10.832,10.832
10.141,10.141,10.141,10.141,10.141,10.141,10.141,10.141,10.596,10.459,10.28,10.169,10.576,10.636,10.636,10.594,10.594,10.201,10.201,10.201,10.674,10.674,10.674,10.471,10.471,10.674,10.471,10.471,10.471,10.471,10.471,10.471,10.471,10.471,10.471,10.471,10.471,10.315,10.315,10.503,10.315,9.9453,10.315,9.9453,9.9453,10.315,10.315,10.315,9.9453,10.91,10.315,10.719,10.719,10.91,10.398,10.719,9.9453,10.503,10.719,10.913,10.719,10.398,10.913,10.913,11.014,11.014
10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.913,10.448,10.444,10.268,10.755,10.717,10.717,10.811,10.811,10.343,10.343,10.343,10.85,10.85,10.85,10.588,10.588,10.85,10.588,10.588,10.588,10.588,10.588,10.588,10.588,10.588,10.588,10.588,10.588,10.634,10.634,10.925,10.634,10.204,10.634,10.204,10.204,10.634,10.634,10.634,10.204,10.787,10.634,10.83,10.83,10.787,10.573,10.83,10.204,10.656,10.83,11.272,10.83,10.573,11.272,11.272,11.296,11.296
