8.929,8.929,8.929,9.912,9.912,9.912,9.912,9.912,9.912,9.912,9.8322,9.8435,9.8435,9.8435,9.8435,9.8435,9.8435,9.9158,9.9158,9.9158,9.9158,9.9099,9.9099,9.9227,9.9227,10.326,10.326,10.326,10.326,10.326,10.326,9.809,9.809,9.7825,9.809,9.7825,9.7825,9.7825,9.7825,9.9396,9.9396,9.9396,9.9396,9.9396,9.9396,9.8001,9.9396,9.9396,9.9396,9.9396,9.9396,9.5383,9.5383,9.5383,9.5383,9.5383,9.6066,9.5383,9.5383,9.5383,9.5383,9.6066,9.6066,9.5383,9.7991,9.6066,9.6066,9.7991,9.6066,9.7991,9.7991,9.6066,9.9213,9.7991,9.7991,9.9213,9.9213,9.9213,9.9213,9.9213,9.9213,9.9213,9.93,9.9213,9.93,9.9213,9.93,9.93,9.93,9.93,9.93,10.478,10.478,9.9676,10.084,10.084,10.084,10.084,10.398,10.398,10.478,10.398,9.93,10.398,10.398,10.398,10.398
8.9835,8.9835,8.9835,9.9114,9.9114,9.9114,9.9114,9.9114,9.9114,9.9114,9.9385,9.9349,9.9349,9.9349,9.9349,9.9349,9.9349,10.081,10.081,10.081,10.081,9.9798,9.9798,10.008,10.008,10.526,10.526,10.526,10.526,10.526,10.526,9.837,9.837,9.8174,9.837,9.8174,9.8174,9.8174,9.8174,10.039,10.039,10.039,10.039,10.039,10.039,9.932,10.039,10.039,10.039,10.039,10.039,9.524,9.524,9.524,9.524,9.524,9.5316,9.524,9.524,9.524,9.524,9.5316,9.5316,9.524,9.9113,9.5316,9.5316,9.9113,9.5316,9.9113,9.9113,9.5316,9.9797,9.9113,9.9113,9.9797,9.9797,9.9797,9.9797,9.9797,9.9797,9.9797,9.9683,9.9797,9.9683,9.9797,9.9683,9.9683,9.9683,9.9683,9.9683,10.585,10.585,9.9143,10.062,10.062,10.062,10.062,10.533,10.533,10.585,10.533,9.9683,10.533,10.533,10.533,10.533
8.9929,8.9929,8.9929,9.9268,9.9268,9.9268,9.9268,9.9268,9.9268,9.9268,9.9914,9.929,9.929,9.929,9.929,9.929,9.929,10.008,10.008,10.008,10.008,9.9124,9.9124,10.413,10.413,10.659,10.659,10.659,10.659,10.659,10.659,9.8026,9.8026,9.9041,9.8026,9.9041,9.9041,9.9041,9.9041,10.045,10.045,10.045,10.045,10.045,10.045,9.9762,10.045,10.045,10.045,10.045,10.045,9.4681,9.4681,9.4681,9.4681,9.4681,9.5964,9.4681,9.4681,9.4681,9.4681,9.5964,9.5964,9.4681,9.9045,9.5964,9.5964,9.9045,9.5964,9.9045,9.9045,9.5964,9.9604,9.9045,9.9045,9.9604,9.9604,9.9604,9.9604,9.9604,9.9604,9.9604,9.9935,9.9604,9.9935,9.9604,9.9935,9.9935,9.9935,9.9935,9.9935,10.442,10.442,10.04,10.058,10.058,10.058,10.058,10.551,10.551,10.442,10.551,9.9935,10.551,10.551,10.551,10.551
8.9478,8.9478,8.9478,9.7202,9.7202,9.7202,9.7202,9.7202,9.7202,9.7202,9.8002,9.8704,9.8704,9.8704,9.8704,9.8704,9.8704,10.004,10.004,10.004,10.004,9.9133,9.9133,10.381,10.381,10.499,10.499,10.499,10.499,10.499,10.499,9.7876,9.7876,9.813,9.7876,9.813,9.813,9.813,9.813,9.8752,9.8752,9.8752,9.8752,9.8752,9.8752,9.7898,9.8752,9.8752,9.8752,9.8752,9.8752,9.4701,9.4701,9.4701,9.4701,9.4701,9.7551,9.4701,9.4701,9.4701,9.4701,9.7551,9.7551,9.4701,9.7456,9.7551,9.7551,9.7456,9.7551,9.7456,9.7456,9.7551,9.9441,9.7456,9.7456,9.9441,9.9441,9.9441,9.9441,9.9441,9.9441,9.9441,9.9128,9.9441,9.9128,9.9441,9.9128,9.9128,9.9128,9.9128,9.9128,10.246,10.246,9.9114,9.93,9.93,9.93,9.93,10.29,10.29,10.246,10.29,9.9128,10.29,10.29,10.29,10.29
8.9213,8.9213,8.9213,9.7393,9.7393,9.7393,9.7393,9.7393,9.7393,9.7393,9.8656,9.9047,9.9047,9.9047,9.9047,9.9047,9.9047,10.01,10.01,10.01,10.01,9.9281,9.9281,10.292,10.292,10.46,10.46,10.46,10.46,10.46,10.46,9.9737,9.9737,9.9223,9.9737,9.9223,9.9223,9.9223,9.9223,9.9096,9.9096,9.9096,9.9096,9.9096,9.9096,9.9233,9.9096,9.9096,9.9096,9.9096,9.9096,9.4922,9.4922,9.4922,9.4922,9.4922,9.7121,9.4922,9.4922,9.4922,9.4922,9.7121,9.7121,9.4922,9.8038,9.7121,9.7121,9.8038,9.7121,9.8038,9.8038,9.7121,9.9617,9.8038,9.8038,9.9617,9.9617,9.9617,9.9617,9.9617,9.9617,9.9617,10.018,9.9617,10.018,9.9617,10.018,10.018,10.018,10.018,10.018,10.063,10.063,9.9937,10.021,10.021,10.021,10.021,10.425,10.425,10.063,10.425,10.018,10.425,10.425,10.425,10.425
8.9828,8.9828,8.9828,9.7639,9.7639,9.7639,9.7639,9.7639,9.7639,9.7639,9.7935,9.8982,9.8982,9.8982,9.8982,9.8982,9.8982,10.017,10.017,10.017,10.017,10.035,10.035,10.075,10.075,10.234,10.234,10.234,10.234,10.234,10.234,9.9236,9.9236,9.856,9.9236,9.856,9.856,9.856,9.856,9.8431,9.8431,9.8431,9.8431,9.8431,9.8431,9.861,9.8431,9.8431,9.8431,9.8431,9.8431,9.4444,9.4444,9.4444,9.4444,9.4444,9.6888,9.4444,9.4444,9.4444,9.4444,9.6888,9.6888,9.4444,9.7839,9.6888,9.6888,9.7839,9.6888,9.7839,9.7839,9.6888,9.8818,9.7839,9.7839,9.8818,9.8818,9.8818,9.8818,9.8818,9.8818,9.8818,9.994,9.8818,9.994,9.8818,9.994,9.994,9.994,9.994,9.994,10.135,10.135,9.9324,9.938,9.938,9.938,9.938,10.224,10.224,10.135,10.224,9.994,10.224,10.224,10.224,10.224
8.7823,8.7823,8.7823,9.5486,9.5486,9.5486,9.5486,9.5486,9.5486,9.5486,9.5582,9.7752,9.7752,9.7752,9.7752,9.7752,9.7752,9.8331,9.8331,9.8331,9.8331,9.876,9.876,9.8806,9.8806,9.987,9.987,9.987,9.987,9.987,9.987,9.6874,9.6874,9.6397,9.6874,9.6397,9.6397,9.6397,9.6397,9.7697,9.7697,9.7697,9.7697,9.7697,9.1579,9.5871,9.1579,9.1579,9.1579,9.1579,9.1579,9.279,9.279,9.279,9.279,9.279,9.5764,9.279,9.279,9.279,9.279,9.5764,9.5764,9.279,9.6305,9.5764,9.5764,9.6305,9.5764,9.6305,9.6305,9.5764,9.6839,9.6305,9.6305,9.6839,9.6839,9.6839,9.6839,9.6839,9.6839,9.6839,9.7664,9.6839,9.7664,9.6839,9.7664,9.7664,9.7664,9.7664,9.7664,9.8379,9.8379,9.7568,9.8013,9.8013,9.8013,9.8013,10.12,10.12,9.8379,10.12,9.7664,10.12,10.12,10.12,10.12
8.8904,8.8904,8.8904,9.5484,9.5484,9.5484,9.5484,9.5484,9.5484,9.5484,9.6616,9.8488,9.8488,9.8488,9.8488,9.8488,9.8488,9.9388,9.9388,9.9388,9.9388,10.141,10.141,10.075,10.075,10.037,10.037,10.037,10.037,10.037,10.037,9.8136,9.8136,9.7954,9.8136,9.7954,9.7954,9.7954,9.7954,9.9177,9.9177,9.9177,9.9177,9.9177,9.5738,9.6563,9.5738,9.5738,9.5738,9.5738,9.5738,9.4648,9.4648,9.4648,9.4648,9.4648,9.584,9.4648,9.4648,9.4648,9.4648,9.584,9.584,9.4648,9.5669,9.584,9.584,9.5669,9.584,9.5669,9.5669,9.584,9.7774,9.5669,9.5669,9.7774,9.7774,9.7774,9.7774,9.7774,9.7774,9.7774,9.913,9.7774,9.913,9.7774,9.913,9.913,9.913,9.913,9.913,10.12,10.12,9.7752,9.9736,9.9736,9.9736,9.9736,10.23,10.23,10.12,10.23,9.913,10.23,10.23,10.23,10.23
8.9311,8.9311,8.9311,9.6764,9.6764,9.6764,9.6764,9.6764,9.6764,9.6764,9.8809,9.9555,9.9555,9.9555,9.9555,9.9555,9.9555,10.057,10.057,10.057,10.057,10.16,10.16,10.084,10.084,10.131,10.131,10.131,10.131,10.131,10.131,9.8425,9.8425,9.8023,9.8425,9.8023,9.8023,9.8023,9.8023,9.9545,9.9545,9.9545,9.9545,9.9545,9.6382,9.7074,9.6382,9.6382,9.6382,9.6382,9.6382,9.5245,9.5245,9.5245,9.5245,9.5245,9.7983,9.5245,9.5245,9.5245,9.5245,9.7983,9.7983,9.5245,9.7631,9.7983,9.7983,9.7631,9.7983,9.7631,9.7631,9.7983,9.7219,9.7631,9.7631,9.7219,9.7219,9.7219,9.7219,9.7219,9.7219,9.7219,10.089,9.7219,10.089,9.7219,10.089,10.089,10.089,10.089,10.089,10.237,10.237,10.001,10.048,10.048,10.048,10.048,10.394,10.394,10.237,10.394,10.089,10.394,10.394,10.394,10.394
8.8855,8.8855,8.8855,9.6913,9.6913,9.6913,9.6913,9.6913,9.6913,9.6913,9.8519,9.8991,9.8991,9.8991,9.8991,9.8991,9.8991,10.082,10.082,10.082,10.082,10.087,10.087,10.189,10.189,10.026,10.026,10.026,10.026,10.026,10.026,9.8713,9.8713,9.7805,9.8713,9.7805,9.7805,9.7805,9.7805,9.8516,9.8516,9.8516,9.8516,9.8516,9.9872,9.5749,9.9872,9.9872,9.9872,9.9872,9.9872,9.5902,9.5902,9.5902,9.5902,9.5902,9.733,9.5902,9.5902,9.5902,9.5902,9.733,9.733,9.5902,9.652,9.733,9.733,9.652,9.733,9.652,9.652,9.733,9.715,9.652,9.652,9.715,9.715,9.715,9.715,9.715,9.715,9.715,9.9604,9.715,9.9604,9.715,9.9604,9.9604,9.9604,9.9604,9.9604,10.277,10.277,9.9868,10.014,10.014,10.014,10.014,10.283,10.283,10.277,10.283,9.9604,10.283,10.283,10.283,10.283
