2303.2
2311.6
2321.3
2330.1
2338.5
2347
2356.3
2365
2374.2
2383.5
2393.9
2403.2
2412.4
2421.2
2429.9
2438.5
2448.6
2458.3
2467.1
2476.3
2486.2
2495.1
2504.2
2513
2525.1
2537.5
2546.8
2556.4
2566.9
2577.2
2586.7
2595.9
2604.8
2613.4
2622.5
2631.7
2640.7
2650
2659.3
2668.2
2676.7
2686.2
