9.2567,9.2187,9.1467,9.2567,9.2187,9.2567,9.1467,9.2187,9.2187,9.1467,9.2187,9.1467,9.1467,9.2467,9.2187,9.1507,9.2187,9.1507,9.2467,9.2187,9.2187,9.2187,9.2187,9.2707,9.2467,9.2187,9.2707,9.2467,9.2467,9.2707,9.1507,9.2707,9.2747,9.2467,9.1507,9.1487,9.1507,9.1507,9.1507,9.2707,9.1507,9.1507,9.2747,9.2707,9.2707,9.2707,9.1507,9.1507,9.1507,9.2707,9.2497,9.1507,9.2497,9.1507,9.1507,9.1507,9.2497,9.1507,9.1507,9.1507,9.1507,9.1507,9.1507,9.1377,9.1377,9.1507,9.2417,9.1507,9.1957,9.3277,9.3277,9.3277,9.3277,9.0827,9.3277,9.3277,9.2237,9.4337,9.4337,9.2237,9.3277,9.4337,9.4337,9.2447,9.4337,9.4337,9.4337,9.4337,9.4337
9.1651,9.0991,8.9691,9.1651,9.0991,9.1651,8.9691,9.0991,9.0991,8.9691,9.0991,8.9691,8.9691,9.0051,9.0991,8.9991,9.0991,8.9991,9.0051,9.0991,9.0991,9.0991,9.0991,9.1731,9.0051,9.0991,9.1731,9.0051,9.0051,9.1731,8.9991,9.1731,9.1471,9.0051,8.9991,9.0921,8.9991,8.9991,8.9991,9.1731,8.9991,8.9991,9.1471,9.1731,9.1731,9.1731,8.9991,8.9991,8.9991,9.1731,9.1231,8.9991,9.1231,8.9991,8.9991,8.9991,9.1231,8.9991,8.9991,8.9991,8.9991,8.9991,8.9991,8.9911,8.9911,8.9991,9.1381,8.9991,9.0611,9.1481,9.1481,9.1481,9.1481,8.9921,9.1481,9.1481,8.9831,9.2001,9.2001,8.9831,9.1481,9.2001,9.2001,9.0201,9.2001,9.2001,9.2001,9.2001,9.2001
9.0282,8.9842,8.8672,9.0282,8.9842,9.0282,8.8672,8.9842,8.9842,8.8672,8.9842,8.8672,8.8672,8.9022,8.9842,8.9002,8.9842,8.9002,8.9022,8.9842,8.9842,8.9842,8.9842,9.1492,8.9022,8.9842,9.1492,8.9022,8.9022,9.1492,8.9002,9.1492,9.0562,8.9022,8.9002,8.9522,8.9002,8.9002,8.9002,9.1492,8.9002,8.9002,9.0562,9.1492,9.1492,9.1492,8.9002,8.9002,8.9002,9.1492,8.9672,8.9002,8.9672,8.9002,8.9002,8.9002,8.9672,8.9002,8.9002,8.9002,8.9002,8.9002,8.9002,8.9532,8.9532,8.9002,9.0732,8.9002,8.9282,9.0592,9.0592,9.0592,9.0592,8.8192,9.0592,9.0592,8.9482,9.0322,9.0322,8.9482,9.0592,9.0322,9.0322,8.8912,9.0322,9.0322,9.0322,9.0322,9.0322
8.943,8.855,8.777,8.943,8.855,8.943,8.777,8.855,8.855,8.777,8.855,8.777,8.777,8.809,8.855,8.818,8.855,8.818,8.809,8.855,8.855,8.855,8.855,9.031,8.809,8.855,9.031,8.809,8.809,9.031,8.818,9.031,8.999,8.809,8.818,8.777,8.818,8.818,8.818,9.031,8.818,8.818,8.999,9.031,9.031,9.031,8.818,8.818,8.818,9.031,8.928,8.818,8.928,8.818,8.818,8.818,8.928,8.818,8.818,8.818,8.818,8.818,8.818,8.918,8.918,8.818,8.92,8.818,8.828,8.966,8.966,8.966,8.966,8.781,8.966,8.966,8.882,8.914,8.914,8.882,8.966,8.914,8.914,8.791,8.914,8.914,8.914,8.914,8.914
8.9889,8.9719,8.8489,8.9889,8.9719,8.9889,8.8489,8.9719,8.9719,8.8489,8.9719,8.8489,8.8489,8.9559,8.9719,8.9029,8.9719,8.9029,8.9559,8.9719,8.9719,8.9719,8.9719,9.1089,8.9559,8.9719,9.1089,8.9559,8.9559,9.1089,8.9029,9.1089,8.9879,8.9559,8.9029,8.9079,8.9029,8.9029,8.9029,9.1089,8.9029,8.9029,8.9879,9.1089,9.1089,9.1089,8.9029,8.9029,8.9029,9.1089,9.0029,8.9029,9.0029,8.9029,8.9029,8.9029,9.0029,8.9029,8.9029,8.9029,8.9029,8.9029,8.9029,8.9529,8.9529,8.9029,8.9929,8.9029,8.9269,9.0319,9.0319,9.0319,9.0319,8.8359,9.0319,9.0319,8.8329,8.9819,8.9819,8.8329,9.0319,8.9819,8.9819,8.7909,8.9819,8.9819,8.9819,8.9819,8.9819
9.4319,9.5509,9.4059,9.4319,9.5509,9.4319,9.4059,9.5509,9.5509,9.4059,9.5509,9.4059,9.4059,9.4409,9.5509,9.2889,9.5509,9.2889,9.4409,9.5509,9.5509,9.5509,9.5509,9.4079,9.4409,9.5509,9.4079,9.4409,9.4409,9.4079,9.2889,9.4079,9.5589,9.4409,9.2889,9.2979,9.2889,9.2889,9.2889,9.4079,9.2889,9.2889,9.5589,9.4079,9.4079,9.4079,9.2889,9.2889,9.2889,9.4079,9.3199,9.2889,9.3199,9.2889,9.2889,9.2889,9.3199,9.2889,9.2889,9.2889,9.2889,9.2889,9.2889,9.3239,9.3239,9.2889,9.2969,9.2889,9.3729,9.5569,9.5569,9.5569,9.5569,9.2189,9.5569,9.5569,9.2719,9.8009,9.8009,9.2719,9.5569,9.8009,9.8009,9.4449,9.8009,9.8009,9.8009,9.8009,9.8009
9.9744,10.268,9.8454,9.9744,10.268,9.9744,9.8454,10.268,10.268,9.8454,10.268,9.8454,9.8454,10.487,10.268,9.8444,10.268,9.8444,10.487,10.268,10.268,10.268,10.268,10.007,10.487,10.268,10.007,10.487,10.487,10.007,9.8444,10.007,10.132,10.487,9.8444,9.8794,9.8444,9.8444,9.8444,10.007,9.8444,9.8444,10.132,10.007,10.007,10.007,9.8444,9.8444,9.8444,10.007,9.9254,9.8444,9.9254,9.8444,9.8444,9.8444,9.9254,9.8444,9.8444,9.8444,9.8444,9.8444,9.8444,9.9214,9.9214,9.8444,9.6864,9.8444,9.9554,10.338,10.338,10.338,10.338,9.7704,10.338,10.338,9.8494,10.678,10.678,9.8494,10.338,10.678,10.678,10.219,10.678,10.678,10.678,10.678,10.678
10.546,10.735,10.092,10.546,10.735,10.546,10.092,10.735,10.735,10.092,10.735,10.092,10.092,10.551,10.735,10.137,10.735,10.137,10.551,10.735,10.735,10.735,10.735,10.144,10.551,10.735,10.144,10.551,10.551,10.144,10.137,10.144,10.391,10.551,10.137,10.212,10.137,10.137,10.137,10.144,10.137,10.137,10.391,10.144,10.144,10.144,10.137,10.137,10.137,10.144,10.324,10.137,10.324,10.137,10.137,10.137,10.324,10.137,10.137,10.137,10.137,10.137,10.137,10.228,10.228,10.137,9.979,10.137,10.116,10.524,10.524,10.524,10.524,9.846,10.524,10.524,9.981,11.134,11.134,9.981,10.524,11.134,11.134,10.606,11.134,11.134,11.134,11.134,11.134
10.666,10.58,10.366,10.666,10.58,10.666,10.366,10.58,10.58,10.366,10.58,10.366,10.366,10.657,10.58,10.453,10.58,10.453,10.657,10.58,10.58,10.58,10.58,9.8687,10.657,10.58,9.8687,10.657,10.657,9.8687,10.453,9.8687,10.571,10.657,10.453,10.489,10.453,10.453,10.453,9.8687,10.453,10.453,10.571,9.8687,9.8687,9.8687,10.453,10.453,10.453,9.8687,10.169,10.453,10.169,10.453,10.453,10.453,10.169,10.453,10.453,10.453,10.453,10.453,10.453,10.305,10.305,10.453,10.371,10.453,10.528,10.48,10.48,10.48,10.48,10.124,10.48,10.48,9.9877,11.349,11.349,9.9877,10.48,11.349,11.349,10.775,11.349,11.349,11.349,11.349,11.349
10.779,10.385,10.376,10.779,10.385,10.779,10.376,10.385,10.385,10.376,10.385,10.376,10.376,10.484,10.385,10.544,10.385,10.544,10.484,10.385,10.385,10.385,10.385,10.442,10.484,10.385,10.442,10.484,10.484,10.442,10.544,10.442,10.647,10.484,10.544,10.335,10.544,10.544,10.544,10.442,10.544,10.544,10.647,10.442,10.442,10.442,10.544,10.544,10.544,10.442,10.426,10.544,10.426,10.544,10.544,10.544,10.426,10.544,10.544,10.544,10.544,10.544,10.544,10.253,10.253,10.544,10.606,10.544,10.54,10.81,10.81,10.81,10.81,10.19,10.81,10.81,10.161,11.93,11.93,10.161,10.81,11.93,11.93,11.086,11.93,11.93,11.93,11.93,11.93
10.827,10.654,10.453,10.827,10.654,10.827,10.453,10.654,10.654,10.453,10.654,10.453,10.453,10.756,10.654,10.607,10.654,10.607,10.756,10.654,10.654,10.654,10.654,10.583,10.756,10.654,10.583,10.756,10.756,10.583,10.607,10.583,10.705,10.756,10.607,10.364,10.607,10.607,10.607,10.583,10.607,10.607,10.705,10.583,10.583,10.583,10.607,10.607,10.607,10.583,10.486,10.607,10.486,10.607,10.607,10.607,10.486,10.607,10.607,10.607,10.607,10.607,10.607,10.219,10.219,10.607,10.677,10.607,10.565,10.764,10.764,10.764,10.764,10.165,10.764,10.764,10.072,11.916,11.916,10.072,10.764,11.916,11.916,11.184,11.916,11.916,11.916,11.916,11.916
11.043,10.766,10.668,11.043,10.766,11.043,10.668,10.766,10.766,10.668,10.766,10.668,10.668,10.714,10.766,10.713,10.766,10.713,10.714,10.766,10.766,10.766,10.766,10.825,10.714,10.766,10.825,10.714,10.714,10.825,10.713,10.825,10.833,10.714,10.713,10.44,10.713,10.713,10.713,10.825,10.713,10.713,10.833,10.825,10.825,10.825,10.713,10.713,10.713,10.825,10.502,10.713,10.502,10.713,10.713,10.713,10.502,10.713,10.713,10.713,10.713,10.713,10.713,10.415,10.415,10.713,10.821,10.713,10.455,10.887,10.887,10.887,10.887,10.546,10.887,10.887,10.326,11.842,11.842,10.326,10.887,11.842,11.842,11.364,11.842,11.842,11.842,11.842,11.842
10.324,10.71,10.5,10.324,10.71,10.324,10.5,10.71,10.71,10.5,10.71,10.5,10.5,10.713,10.71,10.633,10.71,10.633,10.713,10.71,10.71,10.71,10.71,10.676,10.713,10.71,10.676,10.713,10.713,10.676,10.633,10.676,10.612,10.713,10.633,10.476,10.633,10.633,10.633,10.676,10.633,10.633,10.612,10.676,10.676,10.676,10.633,10.633,10.633,10.676,10.531,10.633,10.531,10.633,10.633,10.633,10.531,10.633,10.633,10.633,10.633,10.633,10.633,10.235,10.235,10.633,10.726,10.633,10.461,10.749,10.749,10.749,10.749,10.488,10.749,10.749,10.317,12.14,12.14,10.317,10.749,12.14,12.14,11.02,12.14,12.14,12.14,12.14,12.14
9.4794,9.5304,9.2804,9.4794,9.5304,9.4794,9.2804,9.5304,9.5304,9.2804,9.5304,9.2804,9.2804,9.4984,9.5304,9.3784,9.5304,9.3784,9.4984,9.5304,9.5304,9.5304,9.5304,9.4934,9.4984,9.5304,9.4934,9.4984,9.4984,9.4934,9.3784,9.4934,9.4744,9.4984,9.3784,9.3654,9.3784,9.3784,9.3784,9.4934,9.3784,9.3784,9.4744,9.4934,9.4934,9.4934,9.3784,9.3784,9.3784,9.4934,9.3564,9.3784,9.3564,9.3784,9.3784,9.3784,9.3564,9.3784,9.3784,9.3784,9.3784,9.3784,9.3784,9.3244,9.3244,9.3784,9.4364,9.3784,9.3444,9.4504,9.4504,9.4504,9.4504,9.4174,9.4504,9.4504,9.1544,10.277,10.277,9.1544,9.4504,10.277,10.277,9.5404,10.277,10.277,10.277,10.277,10.277
9.1231,8.9831,9.0261,9.1231,8.9831,9.1231,9.0261,8.9831,8.9831,9.0261,8.9831,9.0261,9.0261,9.0401,8.9831,9.0041,8.9831,9.0041,9.0401,8.9831,8.9831,8.9831,8.9831,9.2141,9.0401,8.9831,9.2141,9.0401,9.0401,9.2141,9.0041,9.2141,9.1001,9.0401,9.0041,9.0031,9.0041,9.0041,9.0041,9.2141,9.0041,9.0041,9.1001,9.2141,9.2141,9.2141,9.0041,9.0041,9.0041,9.2141,8.9881,9.0041,8.9881,9.0041,9.0041,9.0041,8.9881,9.0041,9.0041,9.0041,9.0041,9.0041,9.0041,9.0161,9.0161,9.0041,9.0661,9.0041,8.9771,9.1491,9.1491,9.1491,9.1491,9.1711,9.1491,9.1491,8.9271,9.5341,9.5341,8.9271,9.1491,9.5341,9.5341,9.0941,9.5341,9.5341,9.5341,9.5341,9.5341
9.0036,8.8728,8.9196,9.0036,8.8728,9.0036,8.9196,8.8728,8.8728,8.9196,8.8728,8.9196,8.9196,8.9726,8.8728,8.9096,8.8728,8.9096,8.9726,8.8728,8.8728,8.8728,8.8728,9.1466,8.9726,8.8728,9.1466,8.9726,8.9726,9.1466,8.9096,9.1466,9.0526,8.9726,8.9096,8.9025,8.9096,8.9096,8.9096,9.1466,8.9096,8.9096,9.0526,9.1466,9.1466,9.1466,8.9096,8.9096,8.9096,9.1466,8.9236,8.9096,9.0116,8.9096,8.9096,8.9096,9.0116,8.9096,8.9096,8.9096,8.9096,8.9096,8.9096,8.9666,8.9666,8.9096,8.9566,8.9096,8.9446,9.0066,9.0066,9.0066,9.0066,9.0456,9.0066,9.0066,8.7867,9.0466,9.0466,8.7867,9.0066,9.0466,9.0466,9.0116,9.0466,9.0466,9.0466,9.0466,9.0466
9.0365,8.9016,8.9545,9.0365,8.9016,9.0365,8.9545,8.9016,8.9016,8.9545,8.9016,8.9545,8.9545,9.0175,8.9016,8.9415,8.9016,8.9415,9.0175,8.9016,8.9016,8.9016,8.9016,9.2195,9.0175,8.9016,9.2195,9.0175,9.0175,9.2195,8.9415,9.2195,9.0405,9.0175,8.9415,8.9425,8.9415,8.9415,8.9415,9.2195,8.9415,8.9415,9.0405,9.2195,9.2195,9.2195,8.9415,8.9415,8.9415,9.2195,8.9435,8.9415,9.0085,8.9415,8.9415,8.9415,9.0085,8.9415,8.9415,8.9415,8.9415,8.9415,8.9415,8.9795,8.9795,8.9415,9.0455,8.9415,8.9425,9.0895,9.0895,9.0895,9.0895,9.0895,9.0895,9.0895,8.8228,8.8321,8.8321,8.8228,9.0895,8.8321,8.8321,8.9585,8.8321,8.8321,8.8321,8.8321,8.8321
8.9965,8.7889,8.8226,8.9965,8.7889,8.9965,8.8226,8.7889,8.7889,8.8226,8.7889,8.8226,8.8226,8.9405,8.7889,8.8707,8.7889,8.8707,8.9405,8.7889,8.7889,8.7889,8.7889,9.1475,8.9405,8.7889,9.1475,8.9405,8.9405,9.1475,8.8707,9.1475,9.0275,8.9405,8.8707,8.8893,8.8707,8.8707,8.8707,9.1475,8.8707,8.8707,9.0275,9.1475,9.1475,9.1475,8.8707,8.8707,8.8707,9.1475,8.9027,8.8707,8.8727,8.8707,8.8707,8.8707,8.8727,8.8707,8.8707,8.8707,8.8707,8.8707,8.8707,8.9116,8.9116,8.8707,8.9475,8.8707,8.8761,8.9825,8.9825,8.9825,8.9825,8.9805,8.9825,8.9825,8.7877,8.8291,8.8291,8.7877,8.9825,8.8291,8.8291,8.8493,8.8291,8.8291,8.8291,8.8291,8.8291
8.9365,8.7257,8.7749,8.9365,8.7257,8.9365,8.7749,8.7257,8.7257,8.7749,8.7257,8.7749,8.7749,8.8942,8.7257,8.8173,8.7257,8.8173,8.8942,8.7257,8.7257,8.7257,8.7257,9.012,8.8942,8.7257,9.012,8.8942,8.8942,9.012,8.8173,9.012,8.9385,8.8942,8.8173,8.737,8.8173,8.8173,8.8173,9.012,8.8173,8.8173,8.9385,9.012,9.012,9.012,8.8173,8.8173,8.8173,9.012,8.8326,8.8173,8.8206,8.8173,8.8173,8.8173,8.8206,8.8173,8.8173,8.8173,8.8173,8.8173,8.8173,8.8529,8.8529,8.8173,8.8773,8.8173,8.8496,8.952,8.952,8.952,8.952,8.8949,8.952,8.952,8.7372,8.963,8.963,8.7372,8.952,8.963,8.963,8.8337,8.963,8.963,8.963,8.963,8.963
9.579,9.512,9.394,9.579,9.512,9.579,9.394,9.512,9.512,9.394,9.512,9.394,9.394,9.65,9.512,9.508,9.512,9.508,9.65,9.512,9.512,9.512,9.512,9.744,9.65,9.512,9.744,9.65,9.65,9.744,9.508,9.744,9.829,9.65,9.508,9.557,9.508,9.508,9.508,9.744,9.508,9.508,9.829,9.744,9.744,9.744,9.508,9.508,9.508,9.744,9.833,9.508,9.678,9.508,9.508,9.508,9.678,9.508,9.508,9.508,9.508,9.508,9.508,9.623,9.623,9.508,9.783,9.508,9.554,9.649,9.649,9.649,9.649,9.661,9.649,9.649,9.281,9.75,9.75,9.281,9.649,9.75,9.75,9.756,9.75,9.75,9.75,9.75,9.75
9.9091,9.8481,9.5561,9.9091,9.8481,9.9091,9.5561,9.8481,9.8481,9.5561,9.8481,9.5561,9.5561,9.8661,9.8481,9.7241,9.8481,9.7241,9.8661,9.8481,9.8481,9.8481,9.8481,10.163,9.8661,9.8481,10.163,9.8661,9.8661,10.163,9.7241,10.163,10.001,9.8661,9.7241,9.7981,9.7241,9.7241,9.7241,10.163,9.7241,9.7241,10.001,10.163,10.163,10.163,9.7241,9.7241,9.7241,10.163,10.303,9.7241,10.05,9.7241,9.7241,9.7241,10.05,9.7241,9.7241,9.7241,9.7241,9.7241,9.7241,9.8861,9.8861,9.7241,10.136,9.7241,9.8861,9.8121,9.8121,9.8121,9.8121,9.7651,9.8121,9.8121,9.5151,10.243,10.243,9.5151,9.8121,10.243,10.243,9.9171,10.243,10.243,10.243,10.243,10.243
9.9439,10.098,9.5439,9.9439,10.098,9.9439,9.5439,10.098,10.098,9.5439,10.098,9.5439,9.5439,10.021,10.098,9.8189,10.098,9.8189,10.021,10.098,10.098,10.098,10.098,10.381,10.021,10.098,10.195,10.021,10.021,10.195,9.8189,10.381,10.114,10.021,9.8189,9.8769,9.8189,9.8189,9.8189,10.195,9.8189,9.8189,10.114,10.195,10.195,10.195,9.8189,9.8189,9.8189,10.195,10.618,9.8189,10.027,9.8189,9.8189,9.8189,10.027,9.8189,9.8189,9.8189,9.8189,9.8189,9.8189,9.9629,9.9629,9.8189,10.556,9.8189,10.002,9.8529,9.8529,9.8529,9.8529,9.7579,9.8529,9.8529,9.6129,10.418,10.418,9.6129,9.8529,10.418,10.418,10.06,10.418,10.418,10.418,10.418,10.418
10.289,10.442,9.972,10.289,10.442,10.289,9.972,10.442,10.442,9.972,10.442,9.972,9.972,10.264,10.442,10.001,10.442,10.001,10.264,10.442,10.442,10.442,10.442,10.555,10.264,10.442,10.408,10.264,10.264,10.408,10.001,10.555,10.473,10.264,10.001,10.077,10.001,10.001,10.001,10.408,10.001,10.001,10.473,10.408,10.408,10.408,10.001,10.001,10.001,10.408,11.223,10.001,10.45,10.001,10.001,10.001,10.45,10.001,10.001,10.001,10.001,10.001,10.001,10.006,10.006,10.001,10.684,10.001,10.202,10.077,10.077,10.077,10.077,9.811,10.077,10.077,9.753,10.364,10.364,9.753,10.077,10.364,10.364,10.073,10.364,10.364,10.364,10.364,10.364
10.095,10.297,10.188,10.095,10.297,10.095,10.188,10.297,10.297,10.188,10.297,10.188,10.188,10.403,10.297,10.18,10.297,10.18,10.403,10.297,10.297,10.297,10.297,10.808,10.403,10.297,10.557,10.403,10.403,10.557,10.18,10.808,10.593,10.403,10.18,10.3,10.18,10.18,10.18,10.557,10.18,10.18,10.593,10.557,10.557,10.557,10.18,10.18,10.18,10.557,11.215,10.18,10.328,10.18,10.18,10.18,10.328,10.18,10.18,10.18,10.18,10.18,10.18,10.138,10.138,10.18,10.586,10.18,10.261,9.9782,9.9782,9.9782,9.9782,9.9082,9.9782,9.9782,10.065,10.313,10.313,10.065,9.9782,10.313,10.313,10.134,10.313,10.313,10.313,10.313,10.313
